#NTIMES: 200
#NSTAGES: 10
#TIMES[d]: 1.3135 1.3409 1.3688 1.3973 1.4263 1.4560 1.4863 1.5173 1.5488 1.5811 1.6140 1.6476 1.6819 1.7169 1.7526 1.7891 1.8263 1.8643 1.9031 1.9427 1.9831 2.0244 2.0665 2.1096 2.1535 2.1983 2.2440 2.2907 2.3384 2.3871 2.4368 2.4875 2.5392 2.5921 2.6460 2.7011 2.7573 2.8147 2.8733 2.9331 2.9941 3.0564 3.1200 3.1850 3.2513 3.3189 3.3880 3.4585 3.5305 3.6040 3.6790 3.7555 3.8337 3.9135 3.9949 4.0781 4.1629 4.2496 4.3380 4.4283 4.5205 4.6145 4.7106 4.8086 4.9087 5.0109 5.1151 5.2216 5.3303 5.4412 5.5544 5.6700 5.7880 5.9085 6.0315 6.1570 6.2851 6.4159 6.5495 6.6858 6.8249 6.9670 7.1120 7.2600 7.4111 7.5653 7.7228 7.8835 8.0476 8.2150 8.3860 8.5605 8.7387 8.9206 9.1062 9.2957 9.4892 9.6867 9.8883 10.0941 10.3042 10.5186 10.7375 10.9610 11.1891 11.4220 11.6597 11.9023 12.1501 12.4029 12.6611 12.9246 13.1935 13.4681 13.7484 14.0346 14.3266 14.6248 14.9292 15.2399 15.5570 15.8808 16.2113 16.5487 16.8931 17.2447 17.6036 17.9700 18.3440 18.7257 19.1155 19.5133 19.9194 20.3340 20.7571 21.1891 21.6301 22.0803 22.5398 23.0089 23.4878 23.9766 24.4756 24.9850 25.5050 26.0358 26.5776 27.1308 27.6954 28.2718 28.8602 29.4608 30.0740 30.6999 31.3388 31.9910 32.6568 33.3365 34.0302 34.7385 35.4615 36.1995 36.9529 37.7219 38.5070 39.3084 40.1265 40.9616 41.8141 42.6843 43.5726 44.4795 45.4052 46.3501 47.3148 48.2995 49.3047 50.3308 51.3783 52.4476 53.5391 54.6534 55.7908 56.9519 58.1372 59.3472 60.5823 61.8431 63.1302 64.4440 65.7853 67.1544 68.5520 69.9787 71.4351 72.9218 74.4394 75.9886 77.5701 79.1845
#
#TIME: 1.3135
#NVEL: 115
#vel_mid[km/s] cr0 cr1 cr2 cr3 cr4 cr5 cr6 cr7 cr8 cr9
3.2244e+04 4.7684e-05 9.9995e-01 8.5541e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3773e+04 1.0213e-03 9.9898e-01 2.1673e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5108e+04 6.3386e-02 9.3661e-01 4.8880e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6326e+04 8.9765e-03 9.9102e-01 1.2933e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7486e+04 6.2152e-04 9.9938e-01 9.5374e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8628e+04 1.6463e-02 9.8354e-01 4.6936e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9769e+04 5.6119e-02 9.4388e-01 4.2812e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0916e+04 3.6748e-01 6.3252e-01 2.7791e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2074e+04 8.5315e-01 1.4685e-01 1.2021e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3252e+04 7.2298e-01 2.7702e-01 9.0538e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4454e+04 9.3192e-01 6.8084e-02 2.1458e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.5683e+04 3.6964e-03 9.9630e-01 1.0739e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6942e+04 2.4255e-01 7.5745e-01 8.3227e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8231e+04 4.4819e-05 9.9996e-01 3.5819e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9550e+04 4.7061e-01 5.2939e-01 1.4154e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.0900e+04 3.1485e-03 9.9685e-01 1.6101e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2277e+04 1.2052e-01 8.7948e-01 9.0968e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3682e+04 1.8409e-02 9.8159e-01 2.1342e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.5110e+04 9.4760e-01 5.2405e-02 9.2880e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6562e+04 9.5498e-01 4.5016e-02 3.1215e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8030e+04 8.9891e-01 1.0109e-01 3.4629e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.9510e+04 9.8887e-01 1.1127e-02 7.2984e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0994e+04 2.7207e-02 9.7279e-01 3.4906e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2466e+04 9.7513e-01 2.4874e-02 4.6968e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.3912e+04 8.5024e-01 1.4976e-01 2.0079e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5312e+04 7.3761e-01 2.6239e-01 1.2368e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6639e+04 7.1791e-01 2.8209e-01 1.1080e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7870e+04 6.9181e-02 9.3082e-01 1.8279e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8864e+04 1.5202e-02 9.8480e-01 1.4504e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9460e+04 6.3186e-01 3.6814e-01 1.5645e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9745e+04 1.7345e-09 1.0000e+00 3.1145e-06 1.5923e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9888e+04 1.2771e-09 9.9999e-01 6.2950e-06 1.1716e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9960e+04 6.5402e-13 1.3059e-01 8.6941e-01 4.1209e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9991e+04 9.5111e-13 1.6829e-01 8.3171e-01 2.2436e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 3.6416e-05 9.9996e-01 6.2763e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 4.8086
#NVEL: 115
#vel_mid[km/s] cr0 cr1 cr2 cr3 cr4 cr5 cr6 cr7 cr8 cr9
4.2577e+02 1.5341e-26 2.3704e-16 4.9935e-08 1.8411e-02 9.8043e-01 1.1631e-03 1.1911e-10 1.5624e-30 0.0000e+00 0.0000e+00
8.5779e+02 2.0776e-20 5.3814e-12 2.1941e-05 2.5541e-01 7.4448e-01 8.7356e-05 1.6696e-12 3.1148e-32 0.0000e+00 0.0000e+00
8.7843e+02 4.2644e-22 1.6315e-13 1.1483e-06 4.5240e-02 9.5295e-01 1.8132e-03 1.3357e-09 1.5358e-26 0.0000e+00 0.0000e+00
9.1772e+02 1.2262e-23 7.0016e-15 8.0467e-08 8.8817e-03 9.7268e-01 1.8435e-02 2.7053e-07 5.7399e-22 7.9056e-41 0.0000e+00
9.7304e+02 2.3896e-24 1.6513e-15 2.3674e-08 4.1329e-03 9.4582e-01 5.0046e-02 2.7874e-06 6.0390e-20 1.2158e-37 0.0000e+00
1.0350e+03 1.3619e-24 1.0040e-15 1.5497e-08 3.1562e-03 9.2729e-01 6.9547e-02 6.0961e-06 2.9139e-19 1.4629e-36 0.0000e+00
1.1000e+03 1.0811e-24 8.1857e-16 1.3022e-08 2.8232e-03 9.1788e-01 7.9288e-02 8.3497e-06 5.4958e-19 3.9920e-36 0.0000e+00
1.1690e+03 7.0611e-25 5.6156e-16 9.4417e-09 2.2943e-03 8.9737e-01 1.0032e-01 1.4765e-05 1.7420e-18 2.4820e-35 0.0000e+00
1.2425e+03 2.8565e-25 2.4974e-16 4.6750e-09 1.4394e-03 8.3549e-01 1.6302e-01 4.9669e-05 2.1077e-17 1.3195e-33 0.0000e+00
1.3205e+03 5.4662e-26 5.5089e-17 1.2133e-09 5.5740e-04 6.5161e-01 3.4743e-01 3.9797e-04 1.7908e-15 1.7304e-30 0.0000e+00
1.4033e+03 5.3633e-27 6.4280e-18 1.7199e-10 1.2734e-04 3.5082e-01 6.4527e-01 3.7817e-03 3.1608e-13 9.0404e-27 8.4078e-45
1.4915e+03 4.6736e-28 6.7284e-19 2.2009e-11 2.5084e-05 1.4937e-01 8.2994e-01 2.0666e-02 2.2617e-11 1.2710e-23 3.3122e-40
1.5852e+03 4.5628e-29 7.9246e-20 3.1775e-12 5.2819e-06 6.0987e-02 8.6626e-01 7.2750e-02 6.7580e-10 4.4919e-21 1.8614e-36
1.6847e+03 3.5766e-30 7.6242e-21 3.8252e-13 9.2922e-07 2.0917e-02 7.6313e-01 2.1595e-01 1.6846e-08 1.3043e-18 8.4255e-33
1.7904e+03 2.1145e-31 5.5780e-22 3.5494e-14 1.2508e-07 5.4705e-03 5.1122e-01 4.8331e-01 3.1142e-07 2.7503e-16 2.7014e-29
1.9028e+03 9.7856e-33 3.1936e-23 2.5927e-15 1.2988e-08 1.0754e-03 2.4899e-01 7.4993e-01 3.6713e-06 3.3531e-14 4.4817e-26
2.0223e+03 3.9879e-34 1.5931e-24 1.6459e-16 1.1417e-09 1.7431e-04 9.7379e-02 9.0241e-01 3.1935e-05 2.8495e-12 4.8654e-23
2.1493e+03 1.4022e-35 6.9810e-26 9.4244e-18 9.0811e-11 2.5514e-05 3.4307e-02 9.6543e-01 2.3861e-04 1.9902e-10 4.1200e-20
2.2843e+03 5.3576e-37 3.3246e-27 5.9085e-19 7.7918e-12 3.9074e-06 1.2184e-02 9.8627e-01 1.5441e-03 1.0732e-08 2.3652e-17
2.4277e+03 3.5093e-38 2.6294e-28 5.9454e-20 1.0171e-12 8.1934e-07 5.1216e-03 9.8784e-01 7.0385e-03 2.7832e-07 4.2604e-15
2.5802e+03 5.1415e-39 4.4163e-29 1.1915e-20 2.4510e-13 2.7396e-07 2.7791e-03 9.7741e-01 1.9812e-02 2.5959e-06 1.5093e-13
2.7422e+03 2.0716e-39 1.9311e-29 5.7449e-21 1.3055e-13 1.6994e-07 2.1315e-03 9.6792e-01 2.9940e-02 6.3385e-06 6.2674e-13
2.9144e+03 2.9018e-39 2.7524e-29 8.1926e-21 1.8590e-13 2.2849e-07 2.5396e-03 9.7605e-01 2.1405e-02 3.0239e-06 1.8898e-13
3.0973e+03 2.3582e-38 2.0720e-28 5.3903e-20 1.0550e-12 9.0283e-07 5.5439e-03 9.8925e-01 5.2003e-03 1.4035e-07 1.3676e-15
3.2918e+03 2.2528e-36 1.6508e-26 3.2412e-18 4.4866e-11 1.6961e-05 2.8814e-02 9.7093e-01 2.3677e-04 1.8212e-10 3.2733e-20
3.4986e+03 7.0448e-34 3.8973e-24 5.3258e-16 4.3987e-09 5.6563e-04 1.9226e-01 8.0717e-01 4.5990e-06 4.5865e-14 6.3239e-26
3.7182e+03 3.4830e-31 1.1711e-21 9.2601e-14 3.5267e-07 1.2318e-02 6.9041e-01 2.9727e-01 3.4153e-08 3.8490e-18 3.5820e-32
3.9517e+03 2.1612e-28 4.2867e-19 1.9156e-11 2.6773e-05 1.6605e-01 8.1856e-01 1.5368e-02 7.4032e-12 1.5085e-24 1.1985e-41
4.1999e+03 1.4725e-25 2.0527e-16 5.9247e-09 2.0459e-03 9.0697e-01 9.0976e-02 9.3883e-06 3.5003e-19 1.1807e-36 0.0000e+00
4.4636e+03 1.4444e-23 1.4108e-14 2.4889e-07 2.2429e-02 9.7415e-01 3.4242e-03 4.1434e-09 5.3699e-26 0.0000e+00 0.0000e+00
4.7438e+03 7.9676e-22 5.3007e-13 5.4097e-06 1.4343e-01 8.5638e-01 1.8370e-04 5.6810e-12 1.1606e-31 0.0000e+00 0.0000e+00
5.0416e+03 1.0478e-20 5.3847e-12 3.6782e-05 4.0641e-01 5.9354e-01 1.7548e-05 4.0406e-14 8.5795e-36 0.0000e+00 0.0000e+00
5.3582e+03 3.2463e-20 1.5099e-11 8.5207e-05 5.9464e-01 4.0527e-01 4.0302e-06 2.1965e-15 3.5878e-38 0.0000e+00 0.0000e+00
5.6947e+03 5.6372e-20 2.5508e-11 1.3139e-04 7.0093e-01 2.9893e-01 1.4972e-06 3.2552e-16 1.0068e-39 0.0000e+00 0.0000e+00
6.0522e+03 9.5656e-20 4.2003e-11 1.9614e-04 7.9164e-01 2.0816e-01 5.1463e-07 4.3511e-17 2.4395e-41 0.0000e+00 0.0000e+00
6.4323e+03 1.8594e-19 7.8653e-11 3.2070e-04 8.8086e-01 1.1882e-01 1.1079e-07 2.5395e-18 1.3452e-43 0.0000e+00 0.0000e+00
6.8362e+03 4.5465e-19 1.8077e-10 5.9989e-04 9.4955e-01 4.9851e-02 1.1784e-08 4.3263e-20 0.0000e+00 0.0000e+00 0.0000e+00
7.2654e+03 1.5253e-18 5.3617e-10 1.3016e-03 9.8355e-01 1.5145e-02 6.1604e-10 2.1979e-22 0.0000e+00 0.0000e+00 0.0000e+00
7.7216e+03 7.7583e-18 2.2514e-09 3.5041e-03 9.9339e-01 3.1061e-03 1.3069e-11 2.3443e-25 0.0000e+00 0.0000e+00 0.0000e+00
8.2065e+03 9.0426e-17 1.9624e-08 1.5322e-02 9.8440e-01 2.7953e-04 3.8963e-14 7.8893e-30 0.0000e+00 0.0000e+00 0.0000e+00
8.7177e+03 6.1785e-15 8.4701e-07 1.9008e-01 8.0991e-01 2.7971e-06 7.2450e-19 3.6880e-38 0.0000e+00 0.0000e+00 0.0000e+00
9.2147e+03 7.4645e-13 4.1465e-05 9.6200e-01 3.7961e-02 7.3501e-11 4.7144e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.6291e+03 1.1777e-11 2.9445e-04 9.9888e-01 8.2851e-04 3.4999e-15 3.9201e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.9539e+03 1.0176e-10 1.4039e-03 9.9856e-01 3.3231e-05 8.0932e-19 6.0116e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0246e+04 6.5083e-10 5.4272e-03 9.9457e-01 2.0072e-06 5.3887e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0542e+04 4.6026e-09 2.2048e-02 9.7795e-01 1.1144e-07 3.0143e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0840e+04 4.3803e-08 1.0426e-01 8.9574e-01 4.1057e-09 6.8776e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1119e+04 3.9687e-07 4.2690e-01 5.7310e-01 7.1170e-11 3.9645e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1356e+04 1.9730e-06 8.5482e-01 1.4518e-01 3.4629e-13 3.8253e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1540e+04 5.0110e-06 9.7600e-01 2.3998e-02 1.3445e-15 3.8536e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1677e+04 9.4027e-06 9.9539e-01 4.5967e-03 8.9769e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1784e+04 1.6558e-05 9.9896e-01 1.0273e-03 1.0233e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1876e+04 2.9004e-05 9.9973e-01 2.4179e-04 1.4253e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1964e+04 5.1071e-05 9.9990e-01 5.2545e-05 1.5285e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2056e+04 7.2830e-05 9.9991e-01 1.4799e-05 2.9978e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2170e+04 1.0212e-04 9.9989e-01 4.5875e-06 8.0972e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2360e+04 1.7670e-04 9.9982e-01 8.2539e-07 4.4775e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2670e+04 3.5474e-04 9.9965e-01 8.9418e-08 5.2899e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3075e+04 8.2329e-04 9.9918e-01 6.8950e-09 2.3987e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3530e+04 2.1343e-03 9.9787e-01 3.9490e-10 4.6122e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4013e+04 4.6087e-03 9.9539e-01 3.3526e-11 2.7017e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4509e+04 9.3563e-03 9.9064e-01 3.3233e-12 2.8026e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5002e+04 1.4630e-02 9.8537e-01 6.9878e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5476e+04 2.6241e-02 9.7376e-01 1.0052e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5924e+04 3.5728e-02 9.6427e-01 2.6057e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6356e+04 4.0431e-02 9.5957e-01 1.0685e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6776e+04 6.4305e-02 9.3569e-01 1.5700e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7184e+04 7.1114e-02 9.2889e-01 7.2409e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7580e+04 6.6644e-02 9.3336e-01 5.2725e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7990e+04 5.1356e-02 9.4864e-01 6.3219e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8458e+04 6.9092e-02 9.3091e-01 1.2514e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9085e+04 1.1627e-01 8.8373e-01 9.7605e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0000e+04 1.3322e-01 8.6678e-01 1.3737e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1194e+04 5.5421e-02 9.4458e-01 2.6119e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2528e+04 1.5275e-02 9.8472e-01 1.5861e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3943e+04 1.1784e-01 8.8216e-01 5.4136e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5446e+04 4.5395e-02 9.5461e-01 3.1508e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7044e+04 9.7095e-04 9.9903e-01 6.7317e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8744e+04 9.5318e-04 9.9905e-01 2.2537e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0520e+04 9.8244e-02 9.0176e-01 6.9442e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2244e+04 3.0027e-04 9.9970e-01 8.1163e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3773e+04 8.5844e-03 9.9142e-01 5.6664e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5108e+04 1.1676e-01 8.8324e-01 5.5277e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6326e+04 6.9710e-02 9.3029e-01 1.5099e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7486e+04 5.6335e-03 9.9437e-01 2.2207e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8628e+04 7.4799e-02 9.2520e-01 2.8407e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9769e+04 1.3765e-01 8.6235e-01 1.9364e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0916e+04 6.1594e-01 3.8406e-01 1.2246e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2074e+04 2.1112e-01 7.8888e-01 1.3017e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3252e+04 1.2117e-01 8.7883e-01 4.8528e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4454e+04 3.9063e-02 9.6094e-01 1.1043e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.5683e+04 3.9938e-02 9.6006e-01 5.5953e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6942e+04 2.8211e-01 7.1789e-01 4.2759e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8231e+04 4.3486e-04 9.9957e-01 1.0016e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9550e+04 3.0225e-07 1.0000e+00 3.6461e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.0900e+04 3.3385e-02 9.6662e-01 9.1361e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2277e+04 5.5210e-01 4.4790e-01 1.5855e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3682e+04 1.4165e-01 8.5835e-01 2.7994e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.5110e+04 9.6646e-01 3.3536e-02 1.7203e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6562e+04 9.1911e-01 8.0892e-02 2.3881e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8030e+04 6.2283e-01 3.7717e-01 7.2426e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.9510e+04 8.2095e-01 1.7905e-01 1.6651e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0994e+04 1.6491e-01 8.3509e-01 1.1155e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2466e+04 9.8100e-01 1.9004e-02 1.6538e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.3912e+04 9.3876e-01 6.1243e-02 6.6608e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5312e+04 9.0442e-01 9.5581e-02 2.1427e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6639e+04 8.8032e-01 1.1968e-01 3.2430e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7870e+04 3.0502e-01 6.9498e-01 1.2753e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8864e+04 6.6113e-02 9.3389e-01 1.3472e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9460e+04 8.8213e-01 1.1787e-01 1.2668e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
