#NTIMES: 200
#NSTAGES: 7
#TIMES[d]: 1.3135 1.3409 1.3688 1.3973 1.4263 1.4560 1.4863 1.5173 1.5488 1.5811 1.6140 1.6476 1.6819 1.7169 1.7526 1.7891 1.8263 1.8643 1.9031 1.9427 1.9831 2.0244 2.0665 2.1096 2.1535 2.1983 2.2440 2.2907 2.3384 2.3871 2.4368 2.4875 2.5392 2.5921 2.6460 2.7011 2.7573 2.8147 2.8733 2.9331 2.9941 3.0564 3.1200 3.1850 3.2513 3.3189 3.3880 3.4585 3.5305 3.6040 3.6790 3.7555 3.8337 3.9135 3.9949 4.0781 4.1629 4.2496 4.3380 4.4283 4.5205 4.6145 4.7106 4.8086 4.9087 5.0109 5.1151 5.2216 5.3303 5.4412 5.5544 5.6700 5.7880 5.9085 6.0315 6.1570 6.2851 6.4159 6.5495 6.6858 6.8249 6.9670 7.1120 7.2600 7.4111 7.5653 7.7228 7.8835 8.0476 8.2150 8.3860 8.5605 8.7387 8.9206 9.1062 9.2957 9.4892 9.6867 9.8883 10.0941 10.3042 10.5186 10.7375 10.9610 11.1891 11.4220 11.6597 11.9023 12.1501 12.4029 12.6611 12.9246 13.1935 13.4681 13.7484 14.0346 14.3266 14.6248 14.9292 15.2399 15.5570 15.8808 16.2113 16.5487 16.8931 17.2447 17.6036 17.9700 18.3440 18.7257 19.1155 19.5133 19.9194 20.3340 20.7571 21.1891 21.6301 22.0803 22.5398 23.0089 23.4878 23.9766 24.4756 24.9850 25.5050 26.0358 26.5776 27.1308 27.6954 28.2718 28.8602 29.4608 30.0740 30.6999 31.3388 31.9910 32.6568 33.3365 34.0302 34.7385 35.4615 36.1995 36.9529 37.7219 38.5070 39.3084 40.1265 40.9616 41.8141 42.6843 43.5726 44.4795 45.4052 46.3501 47.3148 48.2995 49.3047 50.3308 51.3783 52.4476 53.5391 54.6534 55.7908 56.9519 58.1372 59.3472 60.5823 61.8431 63.1302 64.4440 65.7853 67.1544 68.5520 69.9787 71.4351 72.9218 74.4394 75.9886 77.5701 79.1845
#
#TIME: 1.3135
#NVEL: 115
#vel_mid[km/s] mg0 mg1 mg2 mg3 mg4 mg5 mg6
2.5802e+03 6.1864e-24 2.7265e-15 1.0117e-07 7.7472e-03 8.6373e-01 1.2852e-01 8.7442e-07
2.7422e+03 2.9816e-24 1.4210e-15 5.5816e-08 5.4064e-03 8.1663e-01 1.7796e-01 1.9392e-06
2.9144e+03 4.1593e-24 2.0267e-15 8.3216e-08 6.9981e-03 8.5428e-01 1.3872e-01 1.0260e-06
3.0973e+03 2.3898e-23 1.0976e-14 4.6127e-07 1.9742e-02 9.3668e-01 4.3574e-02 6.4863e-08
3.2918e+03 8.6639e-22 3.4121e-13 1.4580e-05 1.4171e-01 8.5564e-01 2.6370e-03 1.2068e-10
3.4986e+03 3.6279e-20 1.1133e-11 4.4795e-04 6.8015e-01 3.1937e-01 3.5039e-05 2.2322e-14
3.7182e+03 8.3689e-19 1.6180e-10 4.8282e-03 9.6483e-01 3.0341e-02 1.0500e-07 8.3799e-19
3.9517e+03 2.7616e-17 3.2918e-09 7.3508e-02 9.2580e-01 6.9245e-04 1.9337e-11 3.2116e-25
4.1999e+03 4.5465e-16 4.1904e-08 8.8236e-01 1.1764e-01 1.5464e-07 1.0465e-18 3.2486e-37
4.4636e+03 8.8214e-16 6.2623e-08 9.9742e-01 2.5807e-03 1.4733e-11 8.3572e-26 0.0000e+00
4.7438e+03 1.7628e-15 9.4691e-08 9.9989e-01 1.0699e-04 7.9531e-15 1.6553e-31 0.0000e+00
5.0416e+03 2.9003e-15 1.3093e-07 9.9999e-01 1.1307e-05 3.9426e-17 1.5829e-35 0.0000e+00
5.3582e+03 3.5418e-15 1.5233e-07 1.0000e+00 3.3299e-06 2.1678e-18 9.8713e-38 0.0000e+00
5.6947e+03 3.7570e-15 1.6284e-07 1.0000e+00 1.5426e-06 3.4450e-19 3.8754e-39 0.0000e+00
6.0522e+03 4.0278e-15 1.7572e-07 1.0000e+00 6.9098e-07 5.0605e-20 1.3279e-40 0.0000e+00
6.4323e+03 4.4219e-15 1.9589e-07 1.0000e+00 2.2488e-07 3.4640e-21 1.1869e-42 0.0000e+00
6.8362e+03 5.1486e-15 2.3215e-07 1.0000e+00 4.6463e-08 8.0439e-23 1.4013e-45 0.0000e+00
7.2654e+03 6.8457e-15 3.0372e-07 1.0000e+00 6.2812e-09 6.9176e-25 0.0000e+00 0.0000e+00
7.7216e+03 1.0903e-14 4.5695e-07 1.0000e+00 4.5531e-10 1.3780e-27 0.0000e+00 0.0000e+00
8.2065e+03 2.2749e-14 8.7166e-07 1.0000e+00 9.3617e-12 1.3991e-31 0.0000e+00 0.0000e+00
8.7177e+03 7.9556e-14 2.7878e-06 1.0000e+00 8.5562e-15 8.7883e-39 0.0000e+00 0.0000e+00
9.2147e+03 1.0114e-12 2.5532e-05 9.9997e-01 3.8699e-20 0.0000e+00 0.0000e+00 0.0000e+00
9.6291e+03 1.2787e-11 1.9289e-04 9.9981e-01 9.0314e-25 0.0000e+00 0.0000e+00 0.0000e+00
9.9539e+03 9.4976e-11 9.1958e-04 9.9908e-01 1.5658e-28 0.0000e+00 0.0000e+00 0.0000e+00
1.0246e+04 5.6403e-10 3.5000e-03 9.9650e-01 8.3141e-32 0.0000e+00 0.0000e+00 0.0000e+00
1.0542e+04 3.7576e-09 1.3609e-02 9.8639e-01 4.3951e-35 0.0000e+00 0.0000e+00 0.0000e+00
1.0840e+04 3.5689e-08 6.2695e-02 9.3731e-01 1.0536e-38 0.0000e+00 0.0000e+00 0.0000e+00
1.1119e+04 3.7718e-07 2.8262e-01 7.1738e-01 7.4549e-43 0.0000e+00 0.0000e+00 0.0000e+00
1.1356e+04 2.7028e-06 7.4223e-01 2.5776e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1540e+04 8.3278e-06 9.4575e-01 5.4238e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1677e+04 1.7849e-05 9.8841e-01 1.1575e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1784e+04 3.4547e-05 9.9706e-01 2.9010e-03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1876e+04 6.7463e-05 9.9920e-01 7.2865e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1964e+04 1.2719e-04 9.9969e-01 1.8753e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2056e+04 1.8865e-04 9.9975e-01 6.5426e-05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2170e+04 3.0233e-04 9.9968e-01 2.0451e-05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2360e+04 5.6389e-04 9.9943e-01 4.6595e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2670e+04 1.4317e-03 9.9857e-01 5.2896e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3075e+04 4.4376e-03 9.9556e-01 4.0849e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3530e+04 1.4775e-02 9.8522e-01 2.6139e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4013e+04 3.4245e-02 9.6576e-01 3.2633e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4509e+04 8.2235e-02 9.1777e-01 3.4727e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5002e+04 1.3631e-01 8.6369e-01 8.0060e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5476e+04 2.4071e-01 7.5929e-01 1.3050e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5924e+04 3.2809e-01 6.7191e-01 3.3658e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6356e+04 4.1694e-01 5.8306e-01 8.9314e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6776e+04 4.9163e-01 5.0837e-01 2.9470e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7184e+04 5.5102e-01 4.4898e-01 1.1403e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7580e+04 6.3423e-01 3.6577e-01 2.9858e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7990e+04 6.5385e-01 3.4615e-01 1.5628e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8458e+04 7.0673e-01 2.9327e-01 5.0857e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9085e+04 7.3306e-01 2.6694e-01 2.0828e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0000e+04 7.9368e-01 2.0632e-01 2.9543e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1194e+04 6.4882e-01 3.5118e-01 6.1872e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2528e+04 8.9264e-01 1.0736e-01 2.2277e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3943e+04 6.1291e-01 3.8709e-01 8.5317e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5446e+04 8.4948e-01 1.5052e-01 7.8278e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7044e+04 8.6358e-01 1.3642e-01 2.4988e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8744e+04 2.5637e-03 9.9744e-01 1.9320e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0520e+04 8.9910e-01 1.0090e-01 1.9363e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2244e+04 8.2867e-04 9.9917e-01 5.8891e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3773e+04 2.8192e-02 9.7181e-01 3.1916e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5108e+04 8.1137e-01 1.8863e-01 5.6145e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6326e+04 2.9437e-01 7.0563e-01 3.0820e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7486e+04 1.9557e-02 9.8044e-01 1.7293e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8628e+04 4.9680e-01 5.0320e-01 1.2099e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9769e+04 8.2699e-01 1.7301e-01 6.6162e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0916e+04 9.8619e-01 1.3814e-02 1.0394e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2074e+04 9.9903e-01 9.7493e-04 2.5051e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3252e+04 9.9771e-01 2.2853e-03 2.1452e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4454e+04 9.9967e-01 3.3316e-04 4.7490e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.5683e+04 1.8906e-01 8.1094e-01 4.8919e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6942e+04 9.7921e-01 2.0788e-02 5.2879e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8231e+04 1.6201e-03 9.9838e-01 8.0577e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9550e+04 9.9405e-01 5.9537e-03 5.5530e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.0900e+04 1.9328e-01 8.0672e-01 9.9714e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2277e+04 9.5632e-01 4.3685e-02 1.2012e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3682e+04 6.8833e-01 3.1167e-01 1.0807e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.5110e+04 9.9984e-01 1.6187e-04 2.7363e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6562e+04 9.9987e-01 1.2860e-04 9.5749e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8030e+04 9.9967e-01 3.2761e-04 1.0786e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.9510e+04 9.9998e-01 2.2934e-05 2.6400e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0994e+04 8.2175e-01 1.7825e-01 1.7921e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2466e+04 9.9995e-01 5.3122e-05 1.6976e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.3912e+04 9.9955e-01 4.5262e-04 7.2032e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5312e+04 9.9904e-01 9.6057e-04 4.9394e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6639e+04 9.9897e-01 1.0342e-03 4.6259e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7870e+04 9.4729e-01 5.2709e-02 5.5208e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8864e+04 7.4431e-01 2.5569e-01 1.3226e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9460e+04 9.9851e-01 1.4898e-03 7.5640e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9745e+04 1.5107e-08 9.9993e-01 7.3302e-05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9888e+04 1.0697e-08 9.9986e-01 1.3970e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9960e+04 4.0153e-13 2.1940e-02 9.7806e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9991e+04 6.0216e-13 2.8642e-02 9.7136e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 2.9636e-03 9.9704e-01 5.4106e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 4.8086
#NVEL: 115
#vel_mid[km/s] mg0 mg1 mg2 mg3 mg4 mg5 mg6
4.2577e+02 3.1428e-18 4.3167e-09 9.9967e-01 3.2998e-04 3.3055e-14 3.7461e-31 0.0000e+00
8.5779e+02 1.1361e-14 2.3982e-07 9.9995e-01 4.5424e-05 1.4778e-15 1.3917e-32 0.0000e+00
8.7843e+02 5.5932e-15 1.5754e-07 9.9884e-01 1.1555e-03 3.0944e-12 8.6789e-27 0.0000e+00
9.1772e+02 2.7525e-15 1.0814e-07 9.8371e-01 1.6286e-02 1.6028e-09 4.6541e-22 2.9708e-42
9.7304e+02 1.9294e-15 8.9335e-08 9.4851e-01 5.1494e-02 2.5282e-08 5.8093e-20 5.4025e-39
1.0350e+03 1.6924e-15 8.2883e-08 9.2482e-01 7.5181e-02 6.3781e-08 2.9649e-19 6.8642e-38
1.1000e+03 1.5989e-15 8.0151e-08 9.1264e-01 8.7363e-02 9.2472e-08 5.7159e-19 1.9132e-37
1.1690e+03 1.4327e-15 7.4975e-08 8.8575e-01 1.1425e-01 1.8108e-07 1.8825e-18 1.2342e-36
1.2425e+03 1.1212e-15 6.3657e-08 8.0241e-01 1.9759e-01 7.5566e-07 2.4536e-17 7.0414e-35
1.3205e+03 6.4005e-16 4.0919e-08 5.5683e-01 4.4316e-01 8.5025e-06 2.2490e-15 9.8719e-32
1.4033e+03 2.1035e-16 1.5563e-08 2.2829e-01 7.7160e-01 1.0860e-04 3.8531e-13 4.9313e-28
1.4915e+03 5.4530e-17 4.7388e-09 7.5529e-02 9.2371e-01 7.5777e-04 2.6559e-11 6.5674e-25
1.5852e+03 1.4820e-17 1.5262e-09 2.6773e-02 9.6975e-01 3.4818e-03 8.2340e-10 2.3692e-22
1.6847e+03 3.7445e-18 4.6519e-10 9.0739e-03 9.7563e-01 1.5295e-02 2.4242e-08 7.9760e-20
1.7904e+03 8.9554e-19 1.3535e-10 2.9408e-03 9.3374e-01 6.3320e-02 6.6387e-07 2.4408e-17
1.9028e+03 1.9554e-19 3.5970e-11 8.6852e-04 7.8223e-01 2.1689e-01 1.3980e-05 5.2004e-15
2.0223e+03 3.2892e-20 7.2871e-12 1.9276e-04 4.7783e-01 5.2178e-01 1.9775e-04 7.0189e-13
2.1493e+03 3.5261e-21 9.5804e-13 2.8208e-05 1.9103e-01 8.0719e-01 1.7493e-03 5.6623e-11
2.2843e+03 3.1319e-22 1.0443e-13 3.4298e-06 6.0626e-02 9.2880e-01 1.0566e-02 2.7792e-09
2.4277e+03 3.7893e-23 1.5060e-14 5.4401e-07 2.1206e-02 9.3715e-01 4.1644e-02 6.0982e-08
2.5802e+03 8.1775e-24 3.6926e-15 1.4326e-07 9.6671e-03 8.8907e-01 1.0127e-01 4.8385e-07
2.7422e+03 3.9762e-24 1.9419e-15 7.9771e-08 6.8176e-03 8.5093e-01 1.4225e-01 1.0917e-06
2.9144e+03 5.5729e-24 2.7794e-15 1.1925e-07 8.8043e-03 8.8222e-01 1.0897e-01 5.6157e-07
3.0973e+03 3.2476e-23 1.5205e-14 6.6560e-07 2.4656e-02 9.4274e-01 3.2600e-02 3.2833e-08
3.2918e+03 1.1630e-21 4.6683e-13 2.0777e-05 1.7264e-01 8.2549e-01 1.8489e-03 5.5516e-11
3.4986e+03 4.3403e-20 1.3580e-11 5.6863e-04 7.3113e-01 2.6828e-01 2.1028e-05 8.5814e-15
3.7182e+03 9.7608e-19 1.9138e-10 5.9094e-03 9.7114e-01 2.2951e-02 5.4004e-08 2.5883e-19
3.9517e+03 3.2676e-17 3.9540e-09 9.1242e-02 9.0828e-01 4.8286e-04 8.5217e-12 7.7051e-26
4.1999e+03 4.5143e-16 4.2247e-08 9.0770e-01 9.2303e-02 8.2266e-08 3.3154e-19 5.1675e-38
4.4636e+03 8.4574e-16 6.1591e-08 9.9799e-01 2.0060e-03 7.9579e-12 2.7757e-26 0.0000e+00
4.7438e+03 1.7129e-15 9.4366e-08 9.9992e-01 7.7926e-05 3.6873e-15 4.2153e-32 0.0000e+00
5.0416e+03 2.8424e-15 1.3181e-07 9.9999e-01 7.7980e-06 1.6061e-17 3.2152e-36 0.0000e+00
5.3582e+03 3.4908e-15 1.5448e-07 1.0000e+00 2.1854e-06 7.8465e-19 1.6295e-38 0.0000e+00
5.6947e+03 3.7179e-15 1.6603e-07 1.0000e+00 9.7527e-07 1.1407e-19 5.4719e-40 0.0000e+00
6.0522e+03 3.9938e-15 1.7987e-07 1.0000e+00 4.2539e-07 1.5725e-20 1.6767e-41 0.0000e+00
6.4323e+03 4.3948e-15 2.0145e-07 1.0000e+00 1.3520e-07 1.0173e-21 1.3593e-43 0.0000e+00
6.8362e+03 5.1667e-15 2.4100e-07 1.0000e+00 2.7022e-08 2.1852e-23 0.0000e+00 0.0000e+00
7.2654e+03 7.0184e-15 3.2061e-07 1.0000e+00 3.4598e-09 1.6563e-25 0.0000e+00 0.0000e+00
7.7216e+03 1.1298e-14 4.8690e-07 1.0000e+00 2.4652e-10 3.1727e-28 0.0000e+00 0.0000e+00
8.2065e+03 2.3878e-14 9.4326e-07 1.0000e+00 4.6865e-12 2.6741e-32 0.0000e+00 0.0000e+00
8.7177e+03 8.7510e-14 3.1766e-06 1.0000e+00 3.1109e-15 7.8495e-40 0.0000e+00 0.0000e+00
9.2147e+03 1.1709e-12 2.9696e-05 9.9997e-01 1.4112e-20 0.0000e+00 0.0000e+00 0.0000e+00
9.6291e+03 1.2627e-11 1.9714e-04 9.9980e-01 6.2861e-25 0.0000e+00 0.0000e+00 0.0000e+00
9.9539e+03 8.9984e-11 9.0869e-04 9.9909e-01 1.2960e-28 0.0000e+00 0.0000e+00 0.0000e+00
1.0246e+04 5.1996e-10 3.3878e-03 9.9661e-01 7.6501e-32 0.0000e+00 0.0000e+00 0.0000e+00
1.0542e+04 3.4868e-09 1.3223e-02 9.8678e-01 3.9765e-35 0.0000e+00 0.0000e+00 0.0000e+00
1.0840e+04 3.3276e-08 6.1093e-02 9.3891e-01 9.5048e-39 0.0000e+00 0.0000e+00 0.0000e+00
1.1119e+04 3.5484e-07 2.7742e-01 7.2258e-01 6.7122e-43 0.0000e+00 0.0000e+00 0.0000e+00
1.1356e+04 2.5335e-06 7.3266e-01 2.6734e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1540e+04 7.9846e-06 9.4422e-01 5.5769e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1677e+04 1.6899e-05 9.8771e-01 1.2275e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1784e+04 3.2659e-05 9.9690e-01 3.0696e-03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1876e+04 6.2348e-05 9.9913e-01 8.0394e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1964e+04 1.2055e-04 9.9968e-01 1.9673e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2056e+04 1.8805e-04 9.9975e-01 6.2220e-05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2170e+04 2.8636e-04 9.9969e-01 2.1495e-05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2360e+04 5.5663e-04 9.9944e-01 4.5167e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2670e+04 1.3015e-03 9.9870e-01 6.0227e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3075e+04 3.5838e-03 9.9642e-01 5.8954e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3530e+04 1.1173e-02 9.8883e-01 4.4019e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4013e+04 2.8136e-02 9.7186e-01 4.7030e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4509e+04 6.4672e-02 9.3533e-01 5.6907e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5002e+04 1.0805e-01 8.9195e-01 1.3491e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5476e+04 2.0028e-01 7.9972e-01 2.1438e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5924e+04 2.7552e-01 7.2448e-01 5.9171e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6356e+04 3.1760e-01 6.8240e-01 2.5712e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6776e+04 4.6497e-01 5.3503e-01 3.7459e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7184e+04 5.0769e-01 4.9231e-01 1.7672e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7580e+04 4.9963e-01 5.0037e-01 1.3803e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7990e+04 4.3349e-01 5.6651e-01 1.8747e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8458e+04 5.4250e-01 4.5750e-01 3.7040e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9085e+04 7.1614e-01 2.8386e-01 2.5234e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0000e+04 7.7709e-01 2.2291e-01 3.7227e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1194e+04 5.8028e-01 4.1972e-01 1.3004e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2528e+04 2.5982e-01 7.4018e-01 1.2515e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3943e+04 8.3730e-01 1.6270e-01 2.4910e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5446e+04 6.3306e-01 3.6694e-01 2.7383e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7044e+04 1.9694e-02 9.8031e-01 5.9956e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8744e+04 2.1425e-02 9.7858e-01 2.3701e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0520e+04 8.6481e-01 1.3519e-01 5.2062e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2244e+04 6.7662e-03 9.9323e-01 8.4960e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3773e+04 2.5898e-01 7.4102e-01 1.1407e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5108e+04 9.0561e-01 9.4387e-02 4.2003e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6326e+04 8.4001e-01 1.5999e-01 1.7414e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7486e+04 2.0591e-01 7.9409e-01 5.8743e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8628e+04 8.6754e-01 1.3246e-01 3.4726e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9769e+04 9.3912e-01 6.0882e-02 1.5665e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0916e+04 9.9563e-01 4.3660e-03 3.0445e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2074e+04 9.6903e-01 3.0972e-02 8.0521e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3252e+04 9.3880e-01 6.1198e-02 4.9010e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4454e+04 7.9316e-01 2.0684e-01 2.6163e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.5683e+04 8.0641e-01 1.9359e-01 1.3721e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6942e+04 9.8360e-01 1.6397e-02 2.4057e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8231e+04 2.1489e-02 9.7851e-01 3.8179e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9550e+04 4.7835e-06 1.0000e+00 2.1634e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.0900e+04 8.0583e-01 1.9417e-01 3.0274e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2277e+04 9.9631e-01 3.6910e-03 5.8988e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3682e+04 9.6642e-01 3.3577e-02 3.3733e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.5110e+04 9.9991e-01 9.4713e-05 5.2127e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6562e+04 9.9974e-01 2.5865e-04 7.2322e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8030e+04 9.9782e-01 2.1764e-03 2.8121e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.9510e+04 9.9935e-01 6.5476e-04 5.5605e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0994e+04 9.7838e-01 2.1616e-02 1.4074e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2466e+04 9.9996e-01 3.8563e-05 6.1282e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.3912e+04 9.9985e-01 1.4618e-04 2.3780e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
