#NTIMES: 265
#NSTAGES: 5
#TIMES[d]: 1.0736 1.18096 1.299056 1.428962 1.571858 1.729044 1.901948 2.092143 2.301357 2.531493 2.784642 3.063106 3.369417 3.706359 4.076994 4.484694 4.933163 5.426479 5.969127 6.56604 7.222644 7.944908 8.739399 9.613339 10.574673 11.574673 12.574673 13.574673 14.574673 15.574673 16.574673 17.574673 18.574673 19.574673 20.574673 21.574673 22.574673 23.574673 24.574673 25.574673 26.574673 27.574673 28.574673 29.574673 30.574673 31.574673 32.574673 33.574673 34.574673 35.574673 36.574673 37.574673 38.574673 39.574673 40.574673 41.574673 42.574673 43.574673 44.574673 45.574673 46.574673 47.574673 48.57467 49.57467 50.57467 51.57467 52.57467 53.57467 54.57467 55.57467 56.57467 57.57467 58.57467 59.57467 60.57467 61.57467 62.57467 63.57467 64.57467 65.57467 66.57467 67.57467 68.57467 69.57467 70.57467 71.57467 72.57467 73.57467 74.57467 75.57467 76.57467 77.57467 78.57467 79.57467 80.57467 81.57467 82.57467 83.57467 84.57467 85.57467 86.57467 87.57467 88.57467 89.57467 90.57467 91.57467 92.57467 93.57467 94.57467 95.57467 96.57467 97.574676 98.574676 99.574676 100.574676 101.574676 102.574676 103.574676 104.574676 105.574676 106.574676 107.574676 108.574676 109.574676 110.574676 111.574676 112.574676 113.574676 114.574676 115.574676 116.574676 117.574676 118.574676 119.574676 120.574676 121.574676 122.574676 123.574676 124.574676 125.574676 126.574676 127.574676 128.574676 129.574676 130.574676 131.574676 132.574676 133.574676 134.574676 135.574676 136.574676 137.574676 138.574676 139.574676 140.574676 141.574676 142.574676 143.574676 144.574676 145.574676 146.574676 147.574676 148.574676 149.574676 150.574676 151.574676 152.574676 153.574676 154.574676 155.574676 156.574676 157.574676 158.574676 159.574676 160.574676 161.574676 162.574676 163.574676 164.574676 165.574676 166.574676 167.574676 168.574676 169.574676 170.574676 171.574676 172.574676 173.574676 174.574676 175.574676 176.574676 177.574676 178.574676 179.574676 180.574676 181.574676 182.574676 183.574676 184.574676 185.574676 186.574676 187.574676 188.574676 189.574676 190.574676 191.574676 192.574676 193.574676 194.574676 195.574676 196.574676 197.574676 198.574676 199.574676 200.574676 201.574676 202.574676 203.574676 204.574676 205.574676 206.574676 207.574676 208.574676 209.574676 210.574676 211.574676 212.574676 213.574676 214.574676 215.574676 216.574676 217.574676 218.574676 219.574676 220.574676 221.574676 222.574676 223.574676 224.574676 225.574676 226.574676 227.574676 228.574676 229.574676 230.574676 231.574676 232.574676 233.574676 234.574676 235.574676 236.574676 237.574676 238.574676 239.574676 240.574676 241.574676 242.574676 243.574676 244.574676 245.574676 246.574676 247.574676 248.574676 249.574676 250.574676 
#
#TIME: 1.073600
#NVEL: 114
#vel_mid[km/s] Ti0 Ti1 Ti2 Ti3 Ti4
4.975e+04 4.044540e-10 9.630699e-01 3.693012e-02 3.142370e-23 2.786594e-67
5.101e+04 3.835708e-10 9.706844e-01 2.931562e-02 1.055483e-23 1.965056e-68
5.229e+04 2.881149e-10 9.644400e-01 3.556004e-02 1.323718e-23 2.112391e-68
5.360e+04 2.263998e-10 9.602296e-01 3.977043e-02 1.295530e-23 1.365071e-68
5.492e+04 1.840947e-10 9.580725e-01 4.192747e-02 1.058285e-23 6.089600e-69
5.627e+04 1.875676e-10 9.704058e-01 2.959425e-02 2.491076e-24 2.081663e-70
5.762e+04 1.440998e-10 9.651291e-01 3.487094e-02 2.893184e-24 1.936501e-70
5.899e+04 1.249375e-10 9.667906e-01 3.320937e-02 1.747899e-24 4.702336e-71
6.034e+04 7.495190e-11 9.391789e-01 6.082105e-02 8.274892e-24 8.215346e-70
6.168e+04 6.981773e-11 9.476797e-01 5.232035e-02 3.691390e-24 1.084801e-70
6.297e+04 5.804567e-11 9.446166e-01 5.538340e-02 3.226103e-24 5.892433e-71
6.422e+04 3.710797e-11 9.086288e-01 9.137122e-02 1.197954e-23 6.691468e-70
6.539e+04 3.421203e-11 9.155915e-01 8.440847e-02 7.043926e-24 1.659430e-70
6.646e+04 3.893561e-11 9.439276e-01 5.607243e-02 1.486486e-24 5.010189e-72
6.742e+04 2.887101e-11 9.225279e-01 7.747209e-02 3.358091e-24 2.180640e-71
6.826e+04 2.569792e-11 9.190323e-01 8.096775e-02 3.219075e-24 1.647737e-71
6.896e+04 2.468287e-11 9.233904e-01 7.660955e-02 2.305941e-24 6.986491e-72
6.948e+04 1.842059e-11 8.896909e-01 1.103091e-01 6.723004e-24 5.809591e-71
6.976e+04 3.493361e-11 9.632953e-01 3.670471e-02 1.899496e-25 3.266700e-74
6.989e+04 3.236275e-11 9.588332e-01 4.116678e-02 2.649832e-25 6.336444e-74
6.995e+04 9.793352e-12 7.623633e-01 2.376367e-01 9.163826e-23 1.418989e-68
6.998e+04 9.022524e-12 7.415585e-01 2.584415e-01 1.254954e-22 2.798177e-68
7.000e+04 1.338045e-11 8.377026e-01 1.622974e-01 2.278376e-23 7.024862e-70
#TIME: 25.574673
#NVEL: 114
#vel_mid[km/s] Ti0 Ti1 Ti2 Ti3 Ti4
4.401e+02 7.269636e-21 5.998206e-11 1.034855e-03 9.958237e-01 3.141438e-03
8.862e+02 9.206722e-21 7.391122e-11 1.188510e-03 9.962783e-01 2.533238e-03
9.061e+02 1.026334e-20 8.136484e-11 1.266673e-03 9.964392e-01 2.294108e-03
9.444e+02 1.028606e-20 8.152412e-11 1.268316e-03 9.964422e-01 2.289481e-03
9.991e+02 9.737570e-21 7.766738e-11 1.228215e-03 9.963649e-01 2.406931e-03
1.061e+03 9.471706e-21 7.578674e-11 1.208399e-03 9.963229e-01 2.468717e-03
1.126e+03 9.465435e-21 7.571809e-11 1.207481e-03 9.963202e-01 2.472320e-03
1.194e+03 9.389630e-21 7.506145e-11 1.199571e-03 9.962993e-01 2.501165e-03
1.267e+03 9.341029e-21 7.441757e-11 1.190347e-03 9.962695e-01 2.540144e-03
1.345e+03 9.904002e-21 7.746069e-11 1.215305e-03 9.963005e-01 2.484163e-03
1.427e+03 1.077892e-20 8.202214e-11 1.251236e-03 9.963386e-01 2.410193e-03
1.514e+03 1.076474e-20 8.179247e-11 1.247891e-03 9.963284e-01 2.423664e-03
1.607e+03 9.946053e-21 7.746803e-11 1.213170e-03 9.962880e-01 2.498782e-03
1.705e+03 9.254098e-21 7.323840e-11 1.173291e-03 9.962117e-01 2.615044e-03
1.809e+03 9.102171e-21 7.234397e-11 1.165136e-03 9.961966e-01 2.638254e-03
1.919e+03 8.411336e-21 6.796580e-11 1.122010e-03 9.960980e-01 2.780031e-03
2.037e+03 8.036337e-21 6.577468e-11 1.102040e-03 9.960577e-01 2.840293e-03
2.161e+03 7.561724e-21 6.338938e-11 1.084476e-03 9.960452e-01 2.870291e-03
2.293e+03 6.553471e-21 5.798204e-11 1.041459e-03 9.959982e-01 2.960335e-03
2.433e+03 5.620662e-21 5.266306e-11 9.965597e-04 9.959389e-01 3.064551e-03
2.582e+03 5.228081e-21 5.083332e-11 9.874845e-04 9.959795e-01 3.033059e-03
2.739e+03 5.383110e-21 5.329083e-11 1.029805e-03 9.961801e-01 2.790045e-03
2.907e+03 5.733325e-21 5.807287e-11 1.106700e-03 9.964626e-01 2.430705e-03
3.084e+03 5.840897e-21 6.241895e-11 1.193571e-03 9.967463e-01 2.060096e-03
3.273e+03 5.774406e-21 6.669022e-11 1.295291e-03 9.970061e-01 1.698643e-03
3.472e+03 5.871842e-21 7.366970e-11 1.442988e-03 9.972224e-01 1.334614e-03
3.685e+03 5.870872e-21 8.149473e-11 1.622007e-03 9.973586e-01 1.019372e-03
3.910e+03 5.228967e-21 8.373855e-11 1.760889e-03 9.974370e-01 8.020932e-04
4.148e+03 6.035722e-21 1.021261e-10 2.080427e-03 9.973386e-01 5.810200e-04
4.402e+03 1.028515e-20 1.632094e-10 2.832940e-03 9.968081e-01 3.589694e-04
4.671e+03 1.661790e-20 2.564638e-10 3.871764e-03 9.959136e-01 2.146508e-04
4.956e+03 2.075967e-20 3.455401e-10 4.956729e-03 9.949099e-01 1.333730e-04
5.259e+03 2.648318e-20 4.797961e-10 6.509974e-03 9.934113e-01 7.872633e-05
5.580e+03 4.254112e-20 7.939425e-10 9.464791e-03 9.904947e-01 4.046653e-05
5.921e+03 7.623045e-20 1.452207e-09 1.472189e-02 9.852596e-01 1.853926e-05
6.282e+03 1.523962e-19 2.946171e-09 2.458143e-02 9.754111e-01 7.459433e-06
6.666e+03 4.023938e-19 7.512491e-09 4.718832e-02 9.528093e-01 2.361840e-06
7.074e+03 1.377866e-18 2.381133e-08 1.030114e-01 8.969880e-01 5.594221e-07
7.506e+03 5.303475e-18 8.378955e-08 2.349310e-01 7.650688e-01 9.480041e-08
7.964e+03 2.170509e-17 2.961040e-07 4.902142e-01 5.097855e-01 9.950714e-09
8.451e+03 8.465046e-17 9.133400e-07 7.862870e-01 2.137121e-01 4.947420e-10
8.967e+03 2.665907e-16 2.222793e-06 9.408538e-01 5.914394e-02 1.332773e-11
9.514e+03 7.689250e-16 4.912531e-06 9.869420e-01 1.305305e-02 2.435487e-13
1.010e+04 2.263015e-15 1.085580e-05 9.974325e-01 2.556651e-03 3.459440e-15
1.071e+04 6.477292e-15 2.391260e-05 9.995156e-01 4.605051e-04 3.872998e-17
1.137e+04 1.722565e-14 5.103018e-05 9.998670e-01 8.199113e-05 4.060649e-19
1.206e+04 4.020137e-14 1.012589e-04 9.998829e-01 1.582829e-05 5.063993e-21
1.279e+04 9.758243e-14 2.038814e-04 9.997931e-01 3.019172e-06 6.193224e-23
1.353e+04 2.467176e-13 4.189902e-04 9.995805e-01 5.559092e-07 6.949866e-25
1.419e+04 5.119422e-13 7.590897e-04 9.992408e-01 1.272725e-07 1.340422e-26
1.476e+04 8.762050e-13 1.198404e-03 9.988016e-01 3.889699e-08 5.476578e-28
1.524e+04 2.037448e-12 2.148827e-03 9.978512e-01 1.149541e-08 2.332473e-29
1.565e+04 6.744821e-12 4.537405e-03 9.954626e-01 3.008462e-09 8.211833e-31
1.596e+04 3.024916e-11 1.106213e-02 9.889379e-01 6.903163e-10 2.285170e-32
1.619e+04 8.351711e-11 2.092775e-02 9.790722e-01 2.098336e-10 1.164763e-33
1.635e+04 1.520692e-10 3.114424e-02 9.688558e-01 9.167176e-11 1.411935e-34
1.648e+04 1.906761e-10 3.758092e-02 9.624191e-01 5.493983e-11 3.589234e-35
1.659e+04 2.029835e-10 4.149592e-02 9.585041e-01 3.735191e-11 1.214726e-35
1.669e+04 2.061093e-10 4.392878e-02 9.560712e-01 2.868060e-11 5.710313e-36
1.679e+04 2.180622e-10 4.721132e-02 9.527887e-01 2.208634e-11 2.763764e-36
1.689e+04 2.371953e-10 5.145883e-02 9.485412e-01 1.668353e-11 1.283849e-36
1.700e+04 2.540560e-10 5.560563e-02 9.443944e-01 1.276122e-11 6.140502e-37
1.715e+04 2.743026e-10 6.070688e-02 9.392931e-01 9.380651e-12 2.632333e-37
1.742e+04 3.204270e-10 7.156277e-02 9.284372e-01 5.359077e-12 5.702698e-38
1.789e+04 3.812132e-10 8.915266e-02 9.108473e-01 2.332613e-12 5.750944e-39
1.853e+04 5.543666e-10 1.245511e-01 8.754489e-01 7.859598e-13 3.166930e-40
1.926e+04 7.378223e-10 1.652457e-01 8.347543e-01 2.777177e-13 1.959732e-41
2.003e+04 8.417466e-10 2.014736e-01 7.985264e-01 1.113235e-13 1.619168e-42
2.084e+04 9.881284e-10 2.485500e-01 7.514500e-01 4.164973e-14 1.152584e-43
2.165e+04 1.157590e-09 2.991076e-01 7.008924e-01 1.696038e-14 1.070850e-44
2.245e+04 1.100617e-09 3.208406e-01 6.791594e-01 9.433346e-15 2.047500e-45
2.325e+04 9.660885e-10 3.294779e-01 6.705221e-01 5.996092e-15 5.325401e-46
2.405e+04 8.760055e-10 3.418973e-01 6.581027e-01 3.769892e-15 1.380812e-46
2.487e+04 8.454666e-10 3.635241e-01 6.364759e-01 2.240833e-15 3.239002e-47
2.570e+04 9.553999e-10 4.217522e-01 5.782478e-01 9.153564e-16 3.178257e-48
2.659e+04 1.041702e-09 4.769003e-01 5.230997e-01 3.890666e-16 3.479138e-49
2.764e+04 1.133494e-09 5.358067e-01 4.641933e-01 1.573248e-16 3.444168e-50
2.899e+04 1.421710e-09 6.376316e-01 3.623684e-01 3.773738e-17 1.077972e-51
3.065e+04 1.342478e-09 6.721530e-01 3.278469e-01 1.706278e-17 1.322611e-52
3.252e+04 1.138361e-09 7.068960e-01 2.931040e-01 5.958067e-18 7.496282e-54
3.446e+04 9.936226e-10 7.568982e-01 2.431018e-01 1.484051e-18 1.924085e-55
3.637e+04 9.448002e-10 8.159210e-01 1.840790e-01 2.939928e-19 3.270727e-57
3.815e+04 8.053724e-10 8.335552e-01 1.664448e-01 1.258141e-19 3.268560e-58
3.975e+04 8.476250e-10 8.763283e-01 1.236717e-01 3.232438e-20 1.295990e-59
4.117e+04 9.054949e-10 9.126890e-01 8.731103e-02 7.297213e-21 4.007243e-61
4.247e+04 6.168796e-10 8.837961e-01 1.162039e-01 1.245232e-20 8.106382e-61
4.369e+04 7.302884e-10 9.366288e-01 6.337124e-02 1.111313e-21 3.250578e-63
4.488e+04 4.861208e-10 9.124841e-01 8.751592e-02 2.036366e-21 7.335182e-63
4.608e+04 4.252705e-10 9.206112e-01 7.938875e-02 9.920312e-22 1.072904e-63
4.729e+04 4.252410e-10 9.418949e-01 5.810507e-02 2.475108e-22 3.954357e-65
4.852e+04 4.107589e-10 9.551757e-01 4.482432e-02 7.451056e-23 2.187730e-66
4.975e+04 3.323533e-10 9.528115e-01 4.718855e-02 5.998148e-23 9.363268e-67
5.101e+04 2.973424e-10 9.582375e-01 4.176251e-02 2.812135e-23 1.311831e-67
5.229e+04 3.012483e-10 9.704503e-01 2.954972e-02 6.614225e-24 4.437220e-69
5.360e+04 2.465219e-10 9.692366e-01 3.076341e-02 5.174888e-24 1.803870e-69
5.492e+04 2.799384e-10 9.824645e-01 1.753550e-02 6.359314e-25 1.620649e-71
5.627e+04 2.305619e-10 9.818371e-01 1.816291e-02 4.922224e-25 6.481670e-72
5.762e+04 1.507275e-10 9.710447e-01 2.895528e-02 1.442842e-24 4.052724e-71
5.899e+04 1.621371e-10 9.815076e-01 1.849241e-02 2.554737e-25 7.856310e-73
6.034e+04 1.411071e-10 9.823822e-01 1.761779e-02 1.564305e-25 1.985367e-73
6.168e+04 7.360610e-11 9.568447e-01 4.315530e-02 1.788191e-24 2.127042e-71
6.297e+04 4.831592e-11 9.315820e-01 6.841798e-02 5.603832e-24 1.639569e-70
6.422e+04 5.541788e-11 9.575941e-01 4.240589e-02 9.199156e-25 2.818419e-72
6.539e+04 4.680421e-11 9.547039e-01 4.529613e-02 8.608075e-25 1.841109e-72
6.646e+04 3.028411e-11 9.226400e-01 7.736004e-02 3.684223e-24 2.928191e-71
6.742e+04 2.716148e-11 9.221281e-01 7.787191e-02 3.027857e-24 1.550498e-71
6.826e+04 3.080513e-11 9.455682e-01 5.443178e-02 8.025334e-25 8.041942e-73
6.896e+04 4.033543e-11 9.703646e-01 2.963537e-02 1.030760e-25 9.767746e-75
6.948e+04 4.056854e-11 9.736712e-01 2.632878e-02 6.327713e-26 3.132620e-75
6.976e+04 8.217809e-11 9.933543e-01 6.645659e-03 9.022059e-28 4.768877e-79
6.989e+04 4.067215e-11 9.754408e-01 2.455919e-02 4.745420e-26 1.600578e-75
6.995e+04 3.481984e-11 9.677588e-01 3.224120e-02 1.085807e-25 8.709402e-75
6.998e+04 3.971145e-11 9.747526e-01 2.524745e-02 5.072613e-26 1.800632e-75
7.000e+04 6.036791e-11 9.884952e-01 1.150476e-02 4.569868e-27 1.270395e-77
#TIME: 26.574673
#NVEL: 114
#vel_mid[km/s] Ti0 Ti1 Ti2 Ti3 Ti4
4.401e+02 2.727138e-20 2.084947e-10 2.453786e-03 9.967816e-01 7.645960e-04
8.862e+02 3.575045e-20 2.651949e-10 2.878665e-03 9.965266e-01 5.947598e-04
9.061e+02 3.970736e-20 2.911451e-10 3.062803e-03 9.963978e-01 5.394143e-04
9.444e+02 4.218939e-20 3.072821e-10 3.174550e-03 9.963157e-01 5.097877e-04
9.991e+02 4.163551e-20 3.036898e-10 3.149846e-03 9.963340e-01 5.161057e-04
1.061e+03 3.943919e-20 2.893859e-10 3.050449e-03 9.964067e-01 5.428761e-04
1.126e+03 4.071064e-20 2.975739e-10 3.107015e-03 9.963655e-01 5.275266e-04
1.194e+03 3.953458e-20 2.894439e-10 3.047930e-03 9.964076e-01 5.444854e-04
1.267e+03 4.041981e-20 2.939987e-10 3.073519e-03 9.963873e-01 5.392304e-04
1.345e+03 4.358588e-20 3.107283e-10 3.170229e-03 9.963111e-01 5.186907e-04
1.427e+03 4.822634e-20 3.340791e-10 3.297936e-03 9.962074e-01 4.947127e-04
1.514e+03 4.754061e-20 3.294630e-10 3.265710e-03 9.962314e-01 5.029341e-04
1.607e+03 4.322370e-20 3.076901e-10 3.145883e-03 9.963280e-01 5.261072e-04
1.705e+03 4.068647e-20 2.939707e-10 3.064342e-03 9.963911e-01 5.445263e-04
1.809e+03 3.994204e-20 2.900395e-10 3.041496e-03 9.964089e-01 5.495976e-04
1.919e+03 3.735891e-20 2.755185e-10 2.951237e-03 9.964764e-01 5.723493e-04
2.037e+03 3.552085e-20 2.656386e-10 2.892389e-03 9.965210e-01 5.866122e-04
2.161e+03 3.259243e-20 2.504783e-10 2.806102e-03 9.965879e-01 6.060379e-04
2.293e+03 2.741556e-20 2.231584e-10 2.648434e-03 9.967091e-01 6.424849e-04
2.433e+03 2.389809e-20 2.056813e-10 2.559411e-03 9.967856e-01 6.549921e-04
2.582e+03 2.203110e-20 1.970369e-10 2.523735e-03 9.968232e-01 6.530673e-04
2.739e+03 2.253386e-20 2.055381e-10 2.624047e-03 9.967732e-01 6.027204e-04
2.907e+03 2.344324e-20 2.196540e-10 2.784896e-03 9.966807e-01 5.344222e-04
3.084e+03 2.336768e-20 2.319468e-10 2.970058e-03 9.965701e-01 4.598848e-04
3.273e+03 2.301308e-20 2.475386e-10 3.223497e-03 9.963985e-01 3.780159e-04
3.472e+03 2.363465e-20 2.767940e-10 3.625107e-03 9.960835e-01 2.914266e-04
3.685e+03 2.349874e-20 3.058603e-10 4.078560e-03 9.957002e-01 2.212496e-04
3.910e+03 2.089720e-20 3.149812e-10 4.441284e-03 9.953862e-01 1.725563e-04
4.148e+03 2.401126e-20 3.844870e-10 5.261885e-03 9.946144e-01 1.237003e-04
4.402e+03 4.075262e-20 6.167163e-10 7.205480e-03 9.927195e-01 7.500835e-05
4.671e+03 6.731333e-20 9.959793e-10 1.006171e-02 9.898954e-01 4.284773e-05
4.956e+03 8.704432e-20 1.393908e-09 1.325216e-02 9.867227e-01 2.514900e-05
5.259e+03 1.130132e-19 1.979847e-09 1.771953e-02 9.822662e-01 1.422537e-05
5.580e+03 1.927185e-19 3.475738e-09 2.683741e-02 9.731559e-01 6.702665e-06
5.921e+03 3.761265e-19 6.839511e-09 4.363942e-02 9.563578e-01 2.776852e-06
6.282e+03 8.640158e-19 1.545765e-08 7.720397e-02 9.227951e-01 9.641194e-07
6.666e+03 2.588581e-18 4.277844e-08 1.517612e-01 8.482385e-01 2.561708e-07
7.074e+03 8.913787e-18 1.308654e-07 3.055434e-01 6.944564e-01 4.902135e-08
7.506e+03 2.771446e-17 3.638618e-07 5.428763e-01 4.571233e-01 6.388646e-09
7.964e+03 7.737580e-17 8.741405e-07 7.819437e-01 2.180555e-01 5.104384e-10
8.451e+03 2.130672e-16 1.921221e-06 9.273277e-01 7.267041e-02 2.261162e-11
8.967e+03 5.625399e-16 3.970606e-06 9.808403e-01 1.915574e-02 6.509814e-13
9.514e+03 1.458909e-15 8.064325e-06 9.955111e-01 4.480811e-03 1.446361e-14
1.010e+04 4.073259e-15 1.718016e-05 9.990739e-01 9.088950e-04 2.252295e-16
1.071e+04 1.141271e-14 3.711593e-05 9.997935e-01 1.694267e-04 2.761621e-18
1.137e+04 3.125961e-14 8.013425e-05 9.998901e-01 2.980914e-05 2.831097e-20
1.206e+04 7.550618e-14 1.619726e-04 9.998325e-01 5.567735e-06 3.253774e-22
1.279e+04 1.911955e-13 3.350222e-04 9.996640e-01 1.002428e-06 3.426216e-24
1.353e+04 4.933329e-13 6.990449e-04 9.993008e-01 1.767570e-07 3.419291e-26
1.419e+04 1.060778e-12 1.302995e-03 9.986970e-01 3.745185e-08 5.350311e-28
1.476e+04 1.878692e-12 2.114767e-03 9.978852e-01 1.061131e-08 1.782023e-29
1.524e+04 4.481679e-12 3.867388e-03 9.961326e-01 2.969579e-09 6.561741e-31
1.565e+04 1.529854e-11 8.290211e-03 9.917098e-01 7.572201e-10 2.181478e-32
1.596e+04 7.621211e-11 2.144994e-02 9.785501e-01 1.544871e-10 4.595838e-34
1.619e+04 2.233527e-10 4.192546e-02 9.580745e-01 4.286113e-11 1.894121e-35
1.635e+04 4.150810e-10 6.301276e-02 9.369872e-01 1.767094e-11 2.012844e-36
1.648e+04 5.457478e-10 7.831544e-02 9.216846e-01 9.642351e-12 4.073030e-37
1.659e+04 5.496584e-10 8.329162e-02 9.167084e-01 7.030198e-12 1.652074e-37
1.669e+04 5.857889e-10 9.097620e-02 9.090238e-01 4.961654e-12 6.299062e-38
1.679e+04 6.367564e-10 9.946087e-02 9.005391e-01 3.611961e-12 2.657696e-38
1.689e+04 6.688547e-10 1.058683e-01 8.941317e-01 2.831878e-12 1.362497e-38
1.700e+04 7.313209e-10 1.158728e-01 8.841272e-01 2.057821e-12 5.758980e-39
1.715e+04 8.230725e-10 1.298677e-01 8.701323e-01 1.380085e-12 1.975118e-39
1.742e+04 9.230967e-10 1.487709e-01 8.512291e-01 8.032712e-13 4.543386e-40
1.789e+04 1.025412e-09 1.767131e-01 8.232869e-01 3.645904e-13 5.187021e-41
1.853e+04 1.390282e-09 2.345499e-01 7.654501e-01 1.204817e-13 2.827562e-42
1.926e+04 1.670166e-09 2.895756e-01 7.104244e-01 4.453516e-14 2.029145e-43
2.003e+04 1.787597e-09 3.371964e-01 6.628036e-01 1.785829e-14 1.729266e-44
2.084e+04 1.881323e-09 3.858832e-01 6.141168e-01 7.341641e-15 1.598064e-45
2.165e+04 1.993835e-09 4.335419e-01 5.664581e-01 3.298674e-15 1.938694e-46
2.245e+04 1.729507e-09 4.386451e-01 5.613549e-01 2.240261e-15 6.026579e-47
2.325e+04 1.425022e-09 4.330418e-01 5.669582e-01 1.675354e-15 2.315855e-47
2.405e+04 1.295815e-09 4.492361e-01 5.507639e-01 1.017170e-15 5.564913e-48
2.487e+04 1.251637e-09 4.761074e-01 5.238926e-01 5.753200e-16 1.175432e-48
2.570e+04 1.358868e-09 5.344424e-01 4.655576e-01 2.340485e-16 1.179095e-49
2.659e+04 1.453564e-09 5.909577e-01 4.090423e-01 9.519979e-17 1.206230e-50
2.764e+04 1.632339e-09 6.627999e-01 3.372001e-01 3.071724e-17 7.477223e-52
2.899e+04 1.875945e-09 7.356281e-01 2.643719e-01 8.940555e-18 3.907383e-53
3.065e+04 1.832054e-09 7.741517e-01 2.258483e-01 3.460330e-18 3.546686e-54
3.252e+04 1.563774e-09 8.049529e-01 1.950471e-01 1.127346e-18 1.788275e-55
3.446e+04 1.323740e-09 8.392779e-01 1.607221e-01 2.939641e-19 5.251635e-57
3.637e+04 1.176237e-09 8.730570e-01 1.269430e-01 7.210594e-20 1.458587e-58
3.815e+04 1.088129e-09 9.000880e-01 9.991203e-02 1.982833e-20 5.800662e-60
3.975e+04 1.057246e-09 9.192098e-01 8.079018e-02 7.068038e-21 4.707243e-61
4.117e+04 9.187683e-10 9.220071e-01 7.799290e-02 4.509878e-21 1.299117e-61
4.247e+04 9.390306e-10 9.460240e-01 5.397596e-02 9.245236e-22 3.117431e-63
4.369e+04 7.966718e-10 9.503567e-01 4.964334e-02 4.570987e-22 4.543874e-64
4.488e+04 7.006766e-10 9.569475e-01 4.305249e-02 1.893533e-22 4.623731e-65
4.608e+04 5.744059e-10 9.566161e-01 4.338394e-02 1.296718e-22 1.379197e-65
4.729e+04 5.643919e-10 9.680089e-01 3.199115e-02 3.402783e-23 5.738000e-67
4.852e+04 3.989480e-10 9.572122e-01 4.278782e-02 5.740651e-23 1.128535e-66
4.975e+04 3.879475e-10 9.675408e-01 3.245917e-02 1.663873e-23 5.835214e-68
5.101e+04 3.303017e-10 9.686889e-01 3.131107e-02 1.023063e-23 1.435049e-68
5.229e+04 3.637406e-10 9.811807e-01 1.881931e-02 1.470111e-24 1.768183e-70
5.360e+04 3.695567e-10 9.869550e-01 1.304495e-02 3.310960e-25 5.541015e-72
5.492e+04 2.470213e-10 9.800262e-01 1.997381e-02 8.445980e-25 2.569578e-71
5.627e+04 2.268420e-10 9.831274e-01 1.687258e-02 3.500490e-25 2.841153e-72
5.762e+04 1.779307e-10 9.807596e-01 1.924041e-02 3.656308e-25 2.117307e-72
5.899e+04 1.412427e-10 9.784395e-01 2.156046e-02 3.644930e-25 1.443474e-72
6.034e+04 1.063421e-10 9.731556e-01 2.684435e-02 5.080777e-25 1.986053e-72
6.168e+04 8.776080e-11 9.714977e-01 2.850228e-02 4.392112e-25 1.034083e-72
6.297e+04 5.296687e-11 9.466536e-01 5.334637e-02 2.264524e-24 2.205828e-71
6.422e+04 4.681910e-11 9.483662e-01 5.163378e-02 1.520303e-24 7.068363e-72
6.539e+04 4.395953e-11 9.541394e-01 4.586058e-02 7.972747e-25 1.390354e-72
6.646e+04 4.211192e-11 9.598332e-01 4.016676e-02 4.119672e-25 2.732582e-73
6.742e+04 3.469527e-11 9.530379e-01 4.696205e-02 5.404650e-25 3.809634e-73
6.826e+04 5.119636e-11 9.802053e-01 1.979470e-02 3.097961e-26 8.557275e-76
6.896e+04 5.112714e-11 9.827305e-01 1.726945e-02 1.747481e-26 2.232412e-76
6.948e+04 4.927774e-11 9.834368e-01 1.656322e-02 1.360231e-26 1.169101e-76
6.976e+04 4.049582e-11 9.771619e-01 2.283809e-02 3.465312e-26 7.600032e-76
6.989e+04 6.247309e-11 9.901140e-01 9.885952e-03 2.621786e-27 3.667602e-78
6.995e+04 1.888109e-10 9.988885e-01 1.111475e-03 3.358274e-30 4.087496e-84
6.998e+04 5.711814e-11 9.884698e-01 1.153016e-02 4.110807e-27 9.057289e-78
7.000e+04 4.269775e-11 9.801232e-01 1.987680e-02 2.161744e-26 2.739305e-76
#TIME: 27.574673
#NVEL: 114
#vel_mid[km/s] Ti0 Ti1 Ti2 Ti3 Ti4
4.401e+02 1.051428e-19 7.472614e-10 5.945087e-03 9.938777e-01 1.772340e-04
8.862e+02 1.458554e-19 1.002236e-09 7.231596e-03 9.926388e-01 1.296154e-04
9.061e+02 1.577390e-19 1.075300e-09 7.579552e-03 9.923002e-01 1.202177e-04
9.444e+02 1.708004e-19 1.155016e-09 7.950474e-03 9.919382e-01 1.113520e-04
9.991e+02 1.712056e-19 1.157479e-09 7.961801e-03 9.919271e-01 1.110979e-04
1.061e+03 1.729567e-19 1.168081e-09 8.010329e-03 9.918796e-01 1.100230e-04
1.126e+03 1.656365e-19 1.123159e-09 7.801892e-03 9.920833e-01 1.148081e-04
1.194e+03 1.549535e-19 1.056083e-09 7.481445e-03 9.923956e-01 1.229616e-04
1.267e+03 1.560728e-19 1.058511e-09 7.477760e-03 9.923987e-01 1.234892e-04
1.345e+03 1.716195e-19 1.139281e-09 7.809340e-03 9.920743e-01 1.163371e-04
1.427e+03 1.934807e-19 1.247281e-09 8.227369e-03 9.916641e-01 1.085533e-04
1.514e+03 1.930594e-19 1.244713e-09 8.215652e-03 9.916755e-01 1.088110e-04
1.607e+03 1.770130e-19 1.171934e-09 7.959873e-03 9.919273e-01 1.127872e-04
