#NTIMES: 145 
#NSTAGES: 5 
#TIMES[d]: 4.14 4.22 4.31 4.40 4.49 4.58 4.68 4.77 4.87 4.97 5.08 5.18 5.29 5.40 5.51 5.62 5.74 5.86 5.98 6.10 6.23 6.36 6.49 6.62 6.76 6.90 7.04 7.19 7.34 7.49 7.64 7.80 7.96 8.13 8.30 8.47 8.64 8.82 9.01 9.19 9.38 9.58 9.77 9.98 10.18 10.39 10.61 10.83 11.05 11.28 11.51 11.75 11.99 12.24 12.50 12.75 13.02 13.29 13.56 13.84 14.13 14.42 14.72 15.02 15.33 15.65 15.98 16.31 16.64 16.99 17.34 17.70 18.06 18.44 18.82 19.21 19.60 20.01 20.42 20.85 21.28 21.72 22.17 22.62 23.09 23.57 24.06 24.56 25.06 25.58 26.11 26.65 27.20 27.76 28.34 28.93 29.52 30.13 30.76 31.39 32.04 32.71 33.38 34.07 34.78 35.50 36.23 36.98 37.74 38.53 39.32 40.14 40.97 41.81 42.68 43.56 44.46 45.38 46.32 47.28 48.26 49.25 50.27 51.31 52.37 53.46 54.56 55.69 56.84 58.02 59.22 60.44 61.69 62.97 64.27 65.60 66.96 68.34 69.76 71.20 72.67 74.17 75.71 77.27 78.87 
#
#TIME: 4.14 
#NVEL: 67 
#vel_mid[km/s] al0 al1 al2 al3 al4 
18532.37 1.02e-06 1.00e+00 8.96e-12 5.98e-24 2.19e-34 
19260.76 6.35e-07 1.00e+00 1.23e-11 1.14e-23 2.42e-34 
20034.10 3.51e-07 1.00e+00 9.22e-12 1.47e-23 2.89e-34 
20838.00 3.13e-07 1.00e+00 1.37e-11 3.07e-23 3.49e-34 
21647.97 5.14e-07 1.00e+00 2.05e-11 4.15e-23 3.97e-34 
22447.94 2.09e-07 1.00e+00 4.03e-11 6.87e-24 4.92e-34 
23245.88 4.00e-07 1.00e+00 3.72e-11 2.92e-23 6.39e-34 
24052.47 1.39e-07 1.00e+00 3.48e-11 1.91e-22 8.31e-34 
24867.72 1.82e-07 1.00e+00 4.04e-11 1.94e-22 1.08e-33 
25698.86 8.33e-08 1.00e+00 5.88e-11 6.35e-22 1.46e-33 
26587.16 6.05e-08 1.00e+00 6.70e-11 2.82e-22 2.18e-33 
27637.54 4.58e-08 1.00e+00 8.44e-11 6.02e-24 3.85e-33 
28986.97 1.58e-07 1.00e+00 3.43e-09 6.12e-20 1.06e-28 
#TIME: 60.44 
#NVEL: 67 
#vel_mid[km/s] al0 al1 al2 al3 al4 
440.10 5.30e-07 1.00e+00 1.76e-08 4.32e-17 3.90e-26 
999.11 5.79e-07 1.00e+00 1.22e-08 2.23e-17 3.90e-26 
1267.34 5.05e-07 1.00e+00 1.83e-08 3.23e-17 3.87e-26 
1514.05 4.12e-07 1.00e+00 2.54e-08 2.19e-17 2.20e-26 
1808.80 3.21e-07 1.00e+00 6.42e-08 2.65e-17 5.36e-25 
1919.29 2.77e-07 1.00e+00 5.56e-08 1.61e-17 1.22e-26 
2160.92 2.41e-07 1.00e+00 7.63e-08 1.34e-17 2.69e-25 
2292.92 2.15e-07 1.00e+00 1.22e-07 1.61e-17 4.15e-25 
2432.98 1.87e-07 1.00e+00 1.07e-07 1.08e-17 7.24e-26 
2581.60 1.89e-07 1.00e+00 7.04e-08 4.94e-18 4.08e-27 
2739.29 1.72e-07 1.00e+00 8.37e-08 3.99e-18 9.02e-27 
2906.62 1.51e-07 1.00e+00 6.83e-08 2.60e-18 2.11e-27 
3084.17 1.50e-07 1.00e+00 1.21e-07 2.74e-18 5.38e-26 
3272.56 1.42e-07 1.00e+00 3.93e-08 1.34e-18 1.04e-27 
3472.46 1.35e-07 1.00e+00 2.47e-08 1.35e-18 7.88e-28 
3684.57 1.33e-07 1.00e+00 1.31e-08 1.16e-18 1.27e-27 
3909.64 1.25e-07 1.00e+00 1.36e-08 2.25e-18 1.52e-26 
4148.46 1.33e-07 1.00e+00 3.13e-09 1.85e-18 1.24e-27 
4401.86 1.73e-07 1.00e+00 2.18e-09 5.97e-18 2.41e-26 
4670.75 1.97e-07 1.00e+00 2.03e-09 9.14e-18 7.70e-26 
4956.05 1.96e-07 1.00e+00 6.96e-10 1.19e-17 1.29e-25 
5258.79 1.99e-07 1.00e+00 4.05e-10 1.27e-17 2.58e-26 
5580.02 2.25e-07 1.00e+00 7.93e-10 4.12e-16 8.87e-24 
5920.87 2.55e-07 1.00e+00 1.67e-10 6.65e-16 4.85e-24 
6282.54 2.85e-07 1.00e+00 8.37e-12 9.98e-18 5.67e-26 
6666.30 3.27e-07 1.00e+00 9.40e-11 3.27e-15 1.45e-22 
7073.50 3.93e-07 1.00e+00 5.31e-12 2.87e-17 4.97e-26 
7505.58 4.57e-07 1.00e+00 9.77e-12 1.69e-16 1.24e-25 
7964.05 5.78e-07 1.00e+00 9.52e-12 5.15e-17 4.20e-26 
8450.53 8.45e-07 1.00e+00 2.54e-12 3.19e-18 4.08e-27 
8966.72 1.21e-06 1.00e+00 2.67e-12 3.87e-18 1.22e-27 
9514.44 1.75e-06 1.00e+00 1.23e-12 1.00e-18 3.24e-28 
10095.62 2.84e-06 1.00e+00 8.80e-13 2.02e-19 7.13e-29 
10712.30 5.01e-06 1.00e+00 6.79e-13 3.03e-20 1.37e-29 
11366.65 4.76e-06 1.00e+00 7.03e-13 7.91e-21 2.45e-30 
12061.10 6.02e-06 1.00e+00 5.81e-13 1.07e-21 3.96e-31 
12793.43 6.47e-06 1.00e+00 6.99e-13 2.61e-22 6.13e-32 
13528.61 5.37e-06 1.00e+00 6.77e-13 5.21e-23 1.43e-32 
14194.74 4.83e-06 1.00e+00 8.79e-13 3.11e-23 5.68e-33 
14757.77 5.41e-06 1.00e+00 1.06e-12 2.37e-23 2.90e-33 
15240.48 6.12e-06 1.00e+00 8.15e-13 5.72e-24 1.17e-33 
15646.99 3.01e-06 1.00e+00 1.08e-12 2.73e-24 4.78e-34 
15960.30 3.68e-06 1.00e+00 8.24e-13 8.84e-25 2.19e-34 
16187.41 4.70e-06 1.00e+00 8.21e-13 3.98e-25 1.53e-34 
16354.17 6.87e-06 1.00e+00 6.71e-13 4.20e-25 1.31e-34 
16484.18 2.87e-06 1.00e+00 1.13e-12 8.88e-25 1.32e-34 
16593.12 5.71e-06 1.00e+00 1.12e-12 1.10e-24 1.45e-34 
16691.99 1.77e-06 1.00e+00 1.65e-12 1.77e-24 1.55e-34 
16788.59 8.52e-07 1.00e+00 2.32e-12 1.78e-24 1.60e-34 
16888.37 1.31e-06 1.00e+00 2.30e-12 2.26e-24 1.63e-34 
16998.79 2.60e-06 1.00e+00 2.07e-12 2.15e-24 1.67e-34 
17146.37 8.43e-07 1.00e+00 4.29e-12 4.70e-24 1.73e-34 
17415.23 9.48e-06 1.00e+00 9.86e-12 2.73e-24 1.88e-34 
17888.12 9.20e-07 1.00e+00 8.22e-12 6.11e-24 2.16e-34 
18532.37 6.56e-07 1.00e+00 9.08e-12 6.49e-24 2.33e-34 
19260.76 4.06e-07 1.00e+00 1.03e-11 7.83e-24 2.58e-34 
20034.10 8.24e-07 1.00e+00 1.33e-11 2.23e-23 3.07e-34 
20838.00 2.21e-06 1.00e+00 8.17e-12 2.66e-24 3.71e-34 
21647.97 3.10e-07 1.00e+00 1.55e-11 2.71e-23 4.22e-34 
22447.94 2.47e-07 1.00e+00 2.37e-11 3.49e-23 5.23e-34 
23245.88 1.04e-07 1.00e+00 2.24e-09 6.24e-21 3.05e-29 
24052.47 9.90e-08 1.00e+00 3.41e-11 1.70e-22 8.83e-34 
24867.72 5.73e-07 1.00e+00 7.11e-11 8.68e-23 8.63e-33 
25698.86 1.52e-07 3.08e-01 6.92e-01 1.26e-12 8.36e-23 
26587.16 7.16e-08 1.00e+00 7.85e-11 9.53e-22 2.32e-33 
27637.54 7.94e-08 1.00e+00 9.70e-11 1.85e-21 4.10e-33 
28986.97 1.31e-07 1.00e+00 8.93e-08 3.98e-20 1.25e-28 
#TIME: 61.69 
#NVEL: 67 
#vel_mid[km/s] al0 al1 al2 al3 al4 
440.10 5.59e-07 1.00e+00 7.88e-09 3.39e-17 4.15e-26 
999.11 6.03e-07 1.00e+00 6.30e-09 3.87e-17 4.15e-26 
1267.34 4.84e-07 1.00e+00 9.48e-09 3.96e-17 4.11e-26 
1514.05 3.87e-07 1.00e+00 1.24e-08 2.07e-17 2.34e-26 
1808.80 3.10e-07 1.00e+00 2.18e-08 1.01e-17 1.49e-26 
1919.29 2.86e-07 1.00e+00 2.78e-08 1.31e-17 4.88e-26 
2160.92 2.38e-07 1.00e+00 4.30e-08 1.11e-17 1.23e-25 
2292.92 2.00e-07 1.00e+00 4.11e-08 5.79e-18 7.34e-27 
2432.98 1.91e-07 1.00e+00 4.76e-08 6.52e-18 5.76e-27 
2581.60 1.73e-07 1.00e+00 5.98e-08 9.52e-18 1.83e-25 
2739.29 1.67e-07 1.00e+00 3.72e-08 3.78e-18 3.17e-27 
2906.62 1.58e-07 1.00e+00 3.77e-08 3.48e-18 1.08e-26 
3084.17 1.54e-07 1.00e+00 2.48e-08 9.57e-19 1.57e-27 
3272.56 1.39e-07 1.00e+00 1.91e-08 1.75e-18 1.11e-27 
3472.46 1.33e-07 1.00e+00 3.97e-08 4.72e-18 1.41e-25 
3684.57 1.38e-07 1.00e+00 7.53e-09 1.68e-18 6.76e-27 
3909.64 1.32e-07 1.00e+00 6.16e-09 1.87e-18 9.65e-27 
4148.46 1.45e-07 1.00e+00 1.05e-08 1.97e-17 1.09e-24 
4401.86 1.80e-07 1.00e+00 2.26e-09 7.15e-18 3.85e-26 
4670.75 2.05e-07 1.00e+00 5.52e-10 2.53e-18 3.66e-27 
4956.05 2.00e-07 1.00e+00 6.11e-10 1.58e-17 1.43e-25 
5258.79 2.14e-07 1.00e+00 3.78e-10 3.58e-17 6.36e-25 
5580.02 2.31e-07 1.00e+00 1.06e-10 1.03e-17 1.79e-26 
5920.87 2.73e-07 1.00e+00 3.56e-11 3.30e-17 3.57e-26 
6282.54 3.00e-07 1.00e+00 4.61e-11 1.46e-15 7.32e-23 
6666.30 3.30e-07 1.00e+00 7.86e-11 2.43e-16 6.92e-26 
7073.50 3.83e-07 1.00e+00 1.80e-11 7.25e-16 3.59e-24 
7505.58 4.67e-07 1.00e+00 4.44e-12 5.27e-17 3.00e-26 
7964.05 5.81e-07 1.00e+00 1.61e-11 8.05e-17 2.43e-26 
8450.53 8.12e-07 1.00e+00 2.64e-12 1.49e-17 4.33e-27 
8966.72 1.20e-06 1.00e+00 2.65e-12 3.84e-18 1.29e-27 
9514.44 1.53e-06 1.00e+00 1.35e-12 1.10e-18 3.45e-28 
10095.62 2.52e-06 1.00e+00 9.40e-13 2.15e-19 7.58e-29 
10712.30 3.50e-06 1.00e+00 7.61e-13 4.23e-20 1.45e-29 
11366.65 4.14e-06 1.00e+00 7.14e-13 7.49e-21 2.61e-30 
12061.10 4.99e-06 1.00e+00 6.93e-13 1.54e-21 4.21e-31 
12793.43 6.68e-06 1.00e+00 6.35e-13 2.05e-22 6.52e-32 
13528.61 6.73e-06 1.00e+00 7.43e-13 7.44e-23 1.52e-32 
14194.74 6.47e-06 1.00e+00 7.34e-13 2.18e-23 6.04e-33 
14757.77 5.57e-06 1.00e+00 9.63e-13 1.35e-23 3.08e-33 
15240.48 5.18e-06 1.00e+00 1.06e-12 1.10e-23 1.24e-33 
15646.99 4.77e-06 1.00e+00 8.54e-13 2.00e-24 5.08e-34 
15960.30 1.12e-05 1.00e+00 4.69e-13 3.52e-25 2.33e-34 
16187.41 8.36e-06 1.00e+00 7.51e-13 6.85e-25 1.62e-34 
16354.17 3.33e-06 1.00e+00 9.33e-13 9.75e-25 1.40e-34 
16484.18 1.02e-05 1.00e+00 9.01e-13 6.47e-25 1.41e-34 
16593.12 3.17e-06 1.00e+00 1.27e-12 1.25e-24 1.54e-34 
16691.99 1.16e-05 1.00e+00 1.22e-12 1.04e-24 1.65e-34 
16788.59 4.08e-06 1.00e+00 1.70e-12 1.15e-24 1.70e-34 
16888.37 1.84e-06 1.00e+00 1.97e-12 1.60e-24 1.74e-34 
16998.79 1.31e-06 1.00e+00 2.49e-12 2.60e-24 1.78e-34 
17146.37 3.27e-06 1.00e+00 2.37e-12 1.42e-24 1.84e-34 
17415.23 4.90e-06 1.00e+00 3.63e-10 3.60e-23 2.55e-31 
17888.12 1.94e-06 1.00e+00 6.93e-12 4.05e-24 2.29e-34 
18532.37 1.57e-06 1.00e+00 7.69e-12 6.08e-24 2.48e-34 
19260.76 4.80e-07 1.00e+00 1.44e-11 1.36e-23 2.74e-34 
20034.10 4.17e-07 1.00e+00 1.41e-11 1.72e-23 3.27e-34 
20838.00 6.82e-07 1.00e+00 1.87e-11 6.13e-23 3.95e-34 
21647.97 7.59e-07 1.00e+00 3.14e-11 7.67e-23 4.49e-34 
22447.94 1.90e-06 1.00e+00 3.79e-11 1.95e-23 2.40e-33 
23245.88 1.15e-07 1.00e+00 4.16e-11 2.07e-24 7.22e-34 
24052.47 4.52e-08 1.00e+00 5.89e-11 3.31e-22 9.39e-34 
24867.72 8.37e-08 1.00e+00 5.56e-11 2.42e-22 1.22e-33 
25698.86 5.24e-07 1.00e+00 9.70e-10 2.76e-28 1.65e-33 
26587.16 1.56e-07 1.00e+00 6.13e-11 5.99e-22 2.47e-33 
27637.54 2.46e-07 1.00e+00 1.11e-09 4.72e-21 1.91e-30 
28986.97 2.13e-07 1.00e+00 1.46e-08 2.29e-22 2.07e-31 
#TIME: 62.97 
#NVEL: 67 
#vel_mid[km/s] al0 al1 al2 al3 al4 
440.10 4.98e-07 1.00e+00 3.96e-09 4.03e-17 4.41e-26 
999.11 6.00e-07 1.00e+00 3.04e-09 3.83e-17 4.41e-26 
1267.34 4.98e-07 1.00e+00 4.26e-09 3.59e-17 4.37e-26 
1514.05 4.38e-07 1.00e+00 5.63e-09 2.02e-17 2.48e-26 
1808.80 2.89e-07 1.00e+00 1.48e-08 2.14e-17 1.12e-25 
1919.29 2.49e-07 1.00e+00 1.79e-08 1.84e-17 1.38e-26 
2160.92 2.45e-07 1.00e+00 1.87e-08 9.05e-18 9.59e-27 
2292.92 1.91e-07 1.00e+00 2.35e-08 1.05e-17 7.80e-27 
2432.98 1.83e-07 1.00e+00 3.35e-08 1.09e-17 2.01e-25 
2581.60 1.65e-07 1.00e+00 2.53e-08 5.13e-18 4.62e-27 
2739.29 1.60e-07 1.00e+00 3.97e-08 9.75e-18 1.69e-25 
2906.62 1.52e-07 1.00e+00 1.94e-08 3.39e-18 3.06e-27 
3084.17 1.41e-07 1.00e+00 1.46e-08 2.91e-18 3.96e-27 
3272.56 1.40e-07 1.00e+00 1.46e-08 2.91e-18 1.48e-26 
3472.46 1.39e-07 1.00e+00 6.97e-09 5.44e-19 8.91e-28 
3684.57 1.37e-07 1.00e+00 4.62e-09 1.90e-18 1.13e-26 
3909.64 1.44e-07 1.00e+00 2.48e-09 1.73e-18 8.09e-27 
4148.46 1.49e-07 1.00e+00 5.72e-09 3.33e-18 1.49e-26 
4401.86 1.91e-07 1.00e+00 5.01e-10 1.62e-18 2.42e-27 
4670.75 2.16e-07 1.00e+00 6.75e-10 1.24e-17 1.98e-25 
4956.05 2.37e-07 1.00e+00 1.97e-10 5.92e-18 1.04e-26 
5258.79 2.26e-07 1.00e+00 6.33e-10 6.70e-17 5.78e-25 
5580.02 2.64e-07 1.00e+00 2.21e-10 1.72e-16 8.81e-24 
5920.87 2.76e-07 1.00e+00 4.91e-11 2.27e-16 1.78e-24 
6282.54 2.81e-07 1.00e+00 1.83e-11 1.10e-16 6.41e-26 
6666.30 3.23e-07 1.00e+00 3.16e-11 1.23e-16 8.53e-26 
7073.50 3.78e-07 1.00e+00 1.04e-11 1.31e-16 5.62e-26 
7505.58 4.44e-07 1.00e+00 1.41e-11 3.89e-16 2.19e-25 
7964.05 5.74e-07 1.00e+00 4.11e-12 1.29e-17 1.36e-26 
8450.53 7.94e-07 1.00e+00 6.75e-12 3.84e-17 5.16e-27 
8966.72 1.22e-06 1.00e+00 1.85e-12 2.83e-18 1.37e-27 
9514.44 1.84e-06 1.00e+00 1.28e-12 1.00e-18 3.67e-28 
10095.62 2.29e-06 1.00e+00 1.03e-12 2.55e-19 8.06e-29 
10712.30 3.58e-06 1.00e+00 7.98e-13 4.75e-20 1.55e-29 
11366.65 3.85e-06 1.00e+00 7.38e-13 8.63e-21 2.77e-30 
12061.10 4.52e-06 1.00e+00 7.33e-13 1.63e-21 4.48e-31 
12793.43 6.23e-06 1.00e+00 7.06e-13 2.98e-22 6.93e-32 
13528.61 5.90e-06 1.00e+00 7.58e-13 7.19e-23 1.62e-32 
14194.74 9.90e-06 1.00e+00 6.71e-13 2.55e-23 6.43e-33 
14757.77 9.74e-06 1.00e+00 9.92e-13 2.25e-23 3.28e-33 
15240.48 5.66e-06 1.00e+00 8.63e-13 5.65e-24 1.32e-33 
15646.99 9.71e-06 1.00e+00 8.99e-13 3.44e-24 5.40e-34 
15960.30 1.11e-05 1.00e+00 7.76e-13 1.53e-24 2.48e-34 
16187.41 5.93e-06 1.00e+00 7.34e-13 6.69e-25 1.73e-34 
16354.17 4.19e-06 1.00e+00 8.91e-13 6.96e-25 1.49e-34 
16484.18 5.70e-06 1.00e+00 9.87e-13 9.51e-25 1.50e-34 
16593.12 3.83e-06 1.00e+00 1.32e-12 1.22e-24 1.64e-34 
16691.99 1.36e-05 1.00e+00 1.06e-12 1.09e-24 1.75e-34 
16788.59 4.59e-06 1.00e+00 1.54e-12 1.57e-24 1.81e-34 
16888.37 2.50e-06 1.00e+00 1.89e-12 1.89e-24 1.85e-34 
16998.79 1.69e-06 1.00e+00 2.15e-12 1.83e-24 1.89e-34 
17146.37 1.08e-05 1.00e+00 2.60e-12 6.46e-25 1.96e-34 
17415.23 1.09e-05 1.00e+00 9.90e-11 4.57e-25 2.12e-34 
17888.12 1.44e-06 1.00e+00 4.80e-12 3.52e-24 2.44e-34 
18532.37 1.40e-06 1.00e+00 6.54e-11 3.65e-23 2.60e-32 
19260.76 6.51e-07 1.00e+00 1.43e-11 1.02e-23 2.91e-34 
20034.10 4.80e-07 1.00e+00 1.38e-11 1.79e-23 3.48e-34 
20838.00 2.13e-07 1.00e+00 1.94e-11 3.05e-23 4.20e-34 
21647.97 1.35e-07 1.00e+00 3.59e-11 4.51e-23 4.77e-34 
22447.94 9.95e-08 1.00e+00 5.15e-11 8.82e-23 5.92e-34 
23245.88 7.63e-07 8.92e-01 1.08e-01 5.01e-14 2.45e-23 
24052.47 6.81e-08 1.00e+00 4.97e-11 1.70e-22 9.99e-34 
24867.72 6.17e-08 1.00e+00 5.29e-11 2.84e-22 1.30e-33 
25698.86 3.64e-07 1.00e+00 7.77e-09 7.37e-22 9.45e-24 
26587.16 3.43e-07 1.00e+00 9.50e-09 2.76e-20 1.28e-28 
27637.54 5.91e-07 1.00e+00 1.14e-08 4.39e-21 1.21e-29 
28986.97 2.56e-07 1.00e+00 5.67e-10 5.70e-23 3.48e-31 
#TIME: 64.27 
#NVEL: 67 
#vel_mid[km/s] al0 al1 al2 al3 al4 
440.10 5.06e-07 1.00e+00 2.10e-09 4.57e-17 4.69e-26 
999.11 5.49e-07 1.00e+00 1.66e-09 4.60e-17 4.69e-26 
1267.34 5.47e-07 1.00e+00 2.24e-09 4.48e-17 4.65e-26 
1514.05 3.94e-07 1.00e+00 3.26e-09 2.74e-17 2.64e-26 
1808.80 2.87e-07 1.00e+00 6.32e-09 1.43e-17 1.69e-26 
1919.29 2.70e-07 1.00e+00 7.72e-09 1.29e-17 1.47e-26 
2160.92 2.26e-07 1.00e+00 1.03e-08 1.22e-17 1.02e-26 
2292.92 1.98e-07 1.00e+00 2.27e-08 1.87e-17 2.17e-25 
2432.98 1.71e-07 1.00e+00 8.29e-08 4.06e-17 2.34e-24 
2581.60 1.70e-07 1.00e+00 5.05e-08 2.58e-17 1.37e-24 
2739.29 1.69e-07 1.00e+00 1.91e-08 4.61e-18 2.10e-26 
2906.62 1.45e-07 1.00e+00 1.08e-08 3.91e-18 2.53e-27 
3084.17 1.42e-07 1.00e+00 5.08e-08 1.82e-17 1.05e-24 
3272.56 1.44e-07 1.00e+00 2.44e-08 6.68e-18 1.95e-25 
3472.46 1.40e-07 1.00e+00 4.30e-09 2.00e-18 1.44e-26 
3684.57 1.44e-07 1.00e+00 4.10e-09 2.88e-18 2.09e-26 
3909.64 1.50e-07 1.00e+00 3.86e-09 7.14e-18 1.89e-25 
4148.46 1.60e-07 1.00e+00 1.52e-09 1.71e-18 2.98e-26 
4401.86 2.07e-07 1.00e+00 1.98e-10 3.00e-18 9.14e-27 
4670.75 2.25e-07 1.00e+00 1.36e-10 2.08e-18 2.87e-27 
4956.05 2.35e-07 1.00e+00 1.72e-10 1.68e-17 2.03e-25 
5258.79 2.36e-07 1.00e+00 4.88e-11 3.24e-18 9.95e-27 
5580.02 2.56e-07 1.00e+00 8.41e-12 3.23e-18 2.02e-26 
5920.87 2.70e-07 1.00e+00 3.29e-11 1.16e-16 1.10e-25 
6282.54 2.80e-07 1.00e+00 7.47e-12 1.19e-16 6.82e-26 
6666.30 3.21e-07 1.00e+00 6.72e-12 7.00e-17 7.83e-26 
7073.50 3.71e-07 1.00e+00 5.84e-12 1.33e-16 5.98e-26 
7505.58 4.60e-07 1.00e+00 5.50e-11 5.10e-16 2.11e-25 
7964.05 5.86e-07 1.00e+00 1.09e-11 1.39e-16 1.10e-25 
8450.53 8.32e-07 1.00e+00 5.56e-12 1.33e-17 4.90e-27 
8966.72 1.14e-06 1.00e+00 2.64e-12 6.16e-18 1.46e-27 
9514.44 1.60e-06 1.00e+00 1.32e-12 1.16e-18 3.90e-28 
10095.62 2.32e-06 1.00e+00 1.00e-12 2.33e-19 8.57e-29 
10712.30 3.05e-06 1.00e+00 7.84e-13 4.15e-20 1.64e-29 
11366.65 3.84e-06 1.00e+00 7.51e-13 9.07e-21 2.95e-30 
12061.10 5.35e-06 1.00e+00 7.13e-13 1.57e-21 4.76e-31 
12793.43 6.05e-06 1.00e+00 7.25e-13 2.93e-22 7.37e-32 
13528.61 6.94e-06 1.00e+00 7.45e-13 5.80e-23 1.72e-32 
14194.74 9.84e-06 1.00e+00 6.50e-13 2.75e-23 6.83e-33 
14757.77 9.51e-06 1.00e+00 1.32e-12 2.25e-23 3.49e-33 
15240.48 1.36e-05 1.00e+00 1.01e-12 1.13e-23 1.41e-33 
15646.99 1.42e-05 1.00e+00 7.37e-13 2.29e-24 5.75e-34 
15960.30 1.04e-05 1.00e+00 7.80e-13 9.46e-25 2.63e-34 
16187.41 5.42e-06 1.00e+00 6.79e-13 6.17e-25 1.84e-34 
16354.17 1.05e-05 1.00e+00 7.81e-13 6.69e-25 1.58e-34 
16484.18 3.61e-06 1.00e+00 1.05e-12 9.71e-25 1.59e-34 
16593.12 1.73e-06 1.00e+00 1.53e-12 1.42e-24 1.74e-34 
16691.99 1.11e-06 1.00e+00 2.02e-12 2.91e-24 1.87e-34 
16788.59 1.63e-05 1.00e+00 1.00e-12 3.68e-25 1.93e-34 
16888.37 4.78e-06 1.00e+00 1.65e-12 1.81e-24 1.96e-34 
16998.79 2.85e-06 1.00e+00 2.11e-12 2.28e-24 2.01e-34 
17146.37 2.49e-06 1.00e+00 2.50e-12 2.47e-24 2.09e-34 
17415.23 3.96e-06 1.00e+00 4.87e-12 1.61e-25 2.26e-34 
17888.12 2.81e-06 1.00e+00 6.37e-12 7.06e-24 2.59e-34 
18532.37 2.01e-06 1.00e+00 6.40e-12 7.29e-25 2.80e-34 
19260.76 1.06e-06 1.00e+00 7.03e-12 5.32e-24 3.10e-34 
20034.10 3.15e-06 1.00e+00 9.62e-11 3.14e-23 1.02e-32 
20838.00 1.79e-06 1.00e+00 3.86e-12 1.12e-24 4.47e-34 
21647.97 2.06e-07 1.00e+00 3.46e-11 4.01e-23 5.07e-34 
22447.94 1.47e-07 1.00e+00 5.83e-11 7.78e-23 6.29e-34 
23245.88 7.80e-08 1.00e+00 4.87e-11 5.43e-32 8.17e-34 
24052.47 6.94e-08 1.00e+00 4.97e-11 2.17e-22 1.06e-33 
24867.72 6.91e-08 1.00e+00 6.54e-11 4.14e-22 1.38e-33 
25698.86 7.89e-08 1.00e+00 3.38e-08 2.15e-21 1.66e-29 
26587.16 3.20e-07 1.00e+00 3.14e-08 6.23e-22 2.05e-31 
27637.54 2.69e-07 1.00e+00 1.90e-08 7.55e-22 3.57e-30 
28986.97 1.17e-07 1.00e+00 6.06e-11 4.67e-22 1.18e-32 
#TIME: 65.60 
#NVEL: 67 
#vel_mid[km/s] al0 al1 al2 al3 al4 
440.10 5.65e-07 1.00e+00 9.76e-10 4.21e-17 4.99e-26 
999.11 5.44e-07 1.00e+00 8.74e-10 4.73e-17 4.99e-26 
1267.34 4.81e-07 1.00e+00 9.84e-10 3.90e-17 4.94e-26 
1514.05 4.00e-07 1.00e+00 2.09e-09 3.29e-17 2.81e-26 
1808.80 2.84e-07 1.00e+00 3.38e-09 1.88e-17 1.80e-26 
1919.29 2.67e-07 1.00e+00 4.61e-09 1.91e-17 1.56e-26 
2160.92 2.23e-07 1.00e+00 5.54e-09 1.25e-17 1.08e-26 
2292.92 2.11e-07 1.00e+00 7.28e-09 6.66e-18 8.82e-27 
2432.98 1.76e-07 1.00e+00 9.47e-09 2.01e-18 6.92e-27 
2581.60 1.66e-07 1.00e+00 7.13e-09 1.92e-18 5.22e-27 
2739.29 1.65e-07 1.00e+00 9.22e-09 4.89e-18 5.07e-26 
2906.62 1.61e-07 1.00e+00 5.75e-09 3.98e-18 2.69e-27 
3084.17 1.56e-07 1.00e+00 5.63e-09 6.03e-19 1.89e-27 
3272.56 1.39e-07 1.00e+00 1.65e-08 2.86e-18 3.09e-26 
3472.46 1.42e-07 1.00e+00 5.31e-09 4.25e-18 8.52e-26 
3684.57 1.59e-07 1.00e+00 8.92e-10 7.38e-19 9.38e-28 
3909.64 1.58e-07 1.00e+00 5.87e-09 7.26e-18 1.47e-25 
4148.46 1.69e-07 1.00e+00 1.04e-09 4.59e-18 1.88e-25 
4401.86 2.34e-07 1.00e+00 4.51e-11 1.75e-18 2.11e-27 
4670.75 2.42e-07 1.00e+00 1.55e-10 1.25e-17 2.25e-25 
4956.05 2.46e-07 1.00e+00 7.79e-11 9.20e-18 2.90e-26 
5258.79 2.32e-07 1.00e+00 2.02e-10 1.83e-16 1.28e-23 
5580.02 2.47e-07 1.00e+00 5.89e-11 6.37e-16 4.36e-23 
5920.87 2.55e-07 1.00e+00 8.42e-12 4.61e-17 4.30e-26 
6282.54 2.91e-07 1.00e+00 7.01e-12 2.86e-16 7.25e-26 
6666.30 2.99e-07 1.00e+00 7.24e-11 3.64e-15 2.59e-23 
7073.50 3.99e-07 1.00e+00 2.12e-11 9.12e-16 1.51e-24 
7505.58 4.78e-07 1.00e+00 4.43e-12 1.09e-17 3.60e-26 
7964.05 6.61e-07 1.00e+00 3.32e-12 1.66e-17 1.54e-26 
8450.53 8.51e-07 1.00e+00 1.02e-11 3.11e-17 1.33e-26 
8966.72 1.13e-06 1.00e+00 2.92e-12 5.08e-18 1.55e-27 
9514.44 1.77e-06 1.00e+00 1.24e-12 1.08e-18 4.14e-28 
10095.62 2.43e-06 1.00e+00 9.62e-13 2.27e-19 9.11e-29 
10712.30 4.23e-06 1.00e+00 7.59e-13 4.71e-20 1.75e-29 
11366.65 4.40e-06 1.00e+00 6.95e-13 8.34e-21 3.13e-30 
12061.10 4.32e-06 1.00e+00 7.43e-13 1.77e-21 5.06e-31 
12793.43 6.78e-06 1.00e+00 6.88e-13 2.55e-22 7.83e-32 
13528.61 4.54e-06 1.00e+00 6.85e-13 5.79e-23 1.83e-32 
