#NTIMES: 265
#NSTAGES: 6
#TIMES[d]: 1.0736 1.18096 1.299056 1.428962 1.571858 1.729044 1.901948 2.092143 2.301357 2.531493 2.784642 3.063106 3.369417 3.706359 4.076994 4.484694 4.933163 5.426479 5.969127 6.56604 7.222644 7.944908 8.739399 9.613339 10.574673 11.574673 12.574673 13.574673 14.574673 15.574673 16.574673 17.574673 18.574673 19.574673 20.574673 21.574673 22.574673 23.574673 24.574673 25.574673 26.574673 27.574673 28.574673 29.574673 30.574673 31.574673 32.574673 33.574673 34.574673 35.574673 36.574673 37.574673 38.574673 39.574673 40.574673 41.574673 42.574673 43.574673 44.574673 45.574673 46.574673 47.574673 48.57467 49.57467 50.57467 51.57467 52.57467 53.57467 54.57467 55.57467 56.57467 57.57467 58.57467 59.57467 60.57467 61.57467 62.57467 63.57467 64.57467 65.57467 66.57467 67.57467 68.57467 69.57467 70.57467 71.57467 72.57467 73.57467 74.57467 75.57467 76.57467 77.57467 78.57467 79.57467 80.57467 81.57467 82.57467 83.57467 84.57467 85.57467 86.57467 87.57467 88.57467 89.57467 90.57467 91.57467 92.57467 93.57467 94.57467 95.57467 96.57467 97.574676 98.574676 99.574676 100.574676 101.574676 102.574676 103.574676 104.574676 105.574676 106.574676 107.574676 108.574676 109.574676 110.574676 111.574676 112.574676 113.574676 114.574676 115.574676 116.574676 117.574676 118.574676 119.574676 120.574676 121.574676 122.574676 123.574676 124.574676 125.574676 126.574676 127.574676 128.574676 129.574676 130.574676 131.574676 132.574676 133.574676 134.574676 135.574676 136.574676 137.574676 138.574676 139.574676 140.574676 141.574676 142.574676 143.574676 144.574676 145.574676 146.574676 147.574676 148.574676 149.574676 150.574676 151.574676 152.574676 153.574676 154.574676 155.574676 156.574676 157.574676 158.574676 159.574676 160.574676 161.574676 162.574676 163.574676 164.574676 165.574676 166.574676 167.574676 168.574676 169.574676 170.574676 171.574676 172.574676 173.574676 174.574676 175.574676 176.574676 177.574676 178.574676 179.574676 180.574676 181.574676 182.574676 183.574676 184.574676 185.574676 186.574676 187.574676 188.574676 189.574676 190.574676 191.574676 192.574676 193.574676 194.574676 195.574676 196.574676 197.574676 198.574676 199.574676 200.574676 201.574676 202.574676 203.574676 204.574676 205.574676 206.574676 207.574676 208.574676 209.574676 210.574676 211.574676 212.574676 213.574676 214.574676 215.574676 216.574676 217.574676 218.574676 219.574676 220.574676 221.574676 222.574676 223.574676 224.574676 225.574676 226.574676 227.574676 228.574676 229.574676 230.574676 231.574676 232.574676 233.574676 234.574676 235.574676 236.574676 237.574676 238.574676 239.574676 240.574676 241.574676 242.574676 243.574676 244.574676 245.574676 246.574676 247.574676 248.574676 249.574676 250.574676
#
#TIME: 1.073600
#NVEL: 114
#vel_mid[km/s] C0 C1 C2 C3 C4 C5
3.815e+04 9.999955e-01 4.451779e-06 7.073368e-37 3.936110e-111 1.910533e-217 0.000000e+00
3.975e+04 9.999995e-01 5.249075e-07 4.830083e-40 7.027268e-119 1.966036e-231 0.000000e+00
4.117e+04 9.999976e-01 2.398866e-06 4.565094e-38 2.055076e-114 1.202615e-223 0.000000e+00
4.247e+04 9.999997e-01 3.040039e-07 3.597872e-41 4.539588e-122 1.639495e-237 0.000000e+00
4.369e+04 9.999468e-01 5.320532e-05 3.313650e-34 6.072126e-106 4.364434e-209 0.000000e+00
4.488e+04 9.999999e-01 1.089636e-07 4.828992e-43 3.982257e-127 5.386169e-247 0.000000e+00
4.608e+04 1.000000e+00 3.448823e-08 6.960406e-45 8.095706e-132 1.326893e-255 0.000000e+00
4.729e+04 1.000000e+00 2.116878e-08 9.064930e-46 3.333469e-134 4.501745e-260 0.000000e+00
4.852e+04 1.000000e+00 3.496401e-09 1.387107e-48 2.704926e-141 5.049997e-273 0.000000e+00
4.975e+04 1.000000e+00 1.305439e-08 8.099039e-47 3.217753e-137 7.503542e-266 0.000000e+00
5.101e+04 1.000000e+00 8.767484e-10 5.544965e-51 1.234838e-147 8.042198e-285 0.000000e+00
5.229e+04 1.000000e+00 4.383221e-10 3.429145e-52 7.729305e-151 8.694681e-291 0.000000e+00
5.360e+04 1.000000e+00 4.273774e-10 2.184472e-52 1.569652e-151 3.390711e-292 0.000000e+00
5.492e+04 1.000000e+00 2.681217e-10 2.984840e-53 7.013275e-154 1.297958e-296 0.000000e+00
5.627e+04 1.000000e+00 6.516147e-11 1.424966e-55 7.244757e-160 1.200987e-307 0.000000e+00
5.762e+04 1.000000e+00 7.110926e-11 1.378673e-55 4.282606e-160 3.334548e-308 0.000000e+00
5.899e+04 1.000000e+00 7.431984e-11 1.149788e-55 1.757031e-160 4.782375e-309 0.000000e+00
6.034e+04 1.000000e+00 1.721067e-11 4.599505e-58 1.158176e-166 1.942666e-320 0.000000e+00
6.168e+04 1.000000e+00 1.047584e-11 5.745369e-59 4.229531e-169 0.000000e+00 0.000000e+00
6.297e+04 1.000000e+00 1.768276e-11 2.744215e-58 1.443097e-167 2.470328e-322 0.000000e+00
6.422e+04 1.000000e+00 1.596762e-12 4.155423e-62 2.891336e-177 0.000000e+00 0.000000e+00
6.539e+04 1.000000e+00 1.670587e-11 1.306022e-58 1.120826e-168 0.000000e+00 0.000000e+00
6.646e+04 1.000000e+00 1.284989e-11 4.066537e-59 4.470673e-170 0.000000e+00 0.000000e+00
6.742e+04 1.000000e+00 8.167026e-12 6.596178e-60 3.606630e-172 0.000000e+00 0.000000e+00
6.826e+04 1.000000e+00 3.069996e-14 2.561116e-68 5.993249e-193 0.000000e+00 0.000000e+00
6.896e+04 1.000000e+00 5.816543e-14 1.773176e-67 4.921380e-191 0.000000e+00 0.000000e+00
6.948e+04 1.000000e+00 7.982037e-15 2.388666e-70 5.758271e-198 0.000000e+00 0.000000e+00
6.976e+04 1.000000e+00 1.037473e-13 1.015612e-66 2.596649e-189 0.000000e+00 0.000000e+00
6.989e+04 1.000000e+00 1.163156e-12 3.965483e-63 1.669344e-180 0.000000e+00 0.000000e+00
6.995e+04 1.000000e+00 2.292509e-16 2.511613e-75 8.909602e-210 0.000000e+00 0.000000e+00
6.998e+04 1.000000e+00 9.953822e-13 2.255382e-63 4.011209e-181 0.000000e+00 0.000000e+00
7.000e+04 1.000000e+00 1.541105e-12 1.045538e-62 1.815802e-179 0.000000e+00 0.000000e+00
#TIME: 2.531493
#NVEL: 114
#vel_mid[km/s] C0 C1 C2 C3 C4 C5
4.401e+02 1.349081e-20 6.687424e-13 3.964385e-07 8.098930e-03 9.919007e-01 1.907754e-34
8.862e+02 1.702945e-19 5.609341e-12 2.511071e-06 2.355776e-02 9.764397e-01 3.263600e-37
9.061e+02 1.095133e-19 3.867366e-12 1.817649e-06 1.956314e-02 9.804350e-01 9.998594e-37
9.444e+02 4.073322e-20 1.685324e-12 8.834484e-07 1.289823e-02 9.871009e-01 1.207038e-35
9.991e+02 2.105995e-20 9.701665e-13 5.471933e-07 9.769231e-03 9.902302e-01 6.287391e-35
1.061e+03 1.447907e-20 7.093879e-13 4.172019e-07 8.343275e-03 9.916563e-01 1.600615e-34
1.126e+03 5.897302e-21 3.354464e-13 2.183127e-07 5.715956e-03 9.942838e-01 1.495586e-33
1.194e+03 2.697675e-21 1.749579e-13 1.244685e-07 4.108571e-03 9.958913e-01 1.056277e-32
1.267e+03 2.403947e-21 1.586783e-13 1.140467e-07 3.898090e-03 9.961018e-01 1.482652e-32
1.345e+03 5.691981e-22 4.787213e-14 4.058812e-08 2.106718e-03 9.978932e-01 5.981311e-31
1.427e+03 1.030660e-22 1.161236e-14 1.217157e-08 1.015366e-03 9.989846e-01 4.901955e-29
1.514e+03 2.036156e-23 3.065423e-15 4.072380e-09 5.183539e-04 9.994816e-01 2.545191e-27
1.607e+03 3.520096e-24 7.340787e-16 1.314116e-09 2.564331e-04 9.997436e-01 1.407011e-25
1.705e+03 7.272286e-25 2.034036e-16 4.897780e-10 1.364399e-04 9.998636e-01 5.485049e-24
1.809e+03 1.372104e-25 5.239989e-17 1.787058e-10 7.045409e-05 9.999295e-01 2.759752e-22
1.919e+03 2.382890e-26 1.268342e-17 6.493609e-11 3.604068e-05 9.999640e-01 1.525755e-20
2.037e+03 5.002569e-27 3.589960e-18 2.723507e-11 2.032008e-05 9.999797e-01 5.219312e-19
2.161e+03 9.042466e-28 9.052370e-19 1.085635e-11 1.130586e-05 9.999887e-01 2.161579e-17
2.293e+03 1.661359e-28 2.334677e-19 4.483640e-12 6.683287e-06 9.999933e-01 6.415150e-16
2.433e+03 3.440181e-29 6.647110e-20 2.000608e-12 4.290152e-06 9.999957e-01 1.365815e-14
2.582e+03 9.734288e-30 2.427723e-20 1.055615e-12 3.108711e-06 9.999969e-01 1.608016e-13
2.739e+03 3.935889e-30 1.179725e-20 6.697353e-13 2.515263e-06 9.999975e-01 9.222196e-13
2.907e+03 2.176642e-30 7.399059e-21 4.979718e-13 2.199628e-06 9.999978e-01 2.372736e-12
3.084e+03 1.549068e-30 5.732811e-21 4.200942e-13 2.020393e-06 9.999980e-01 2.587913e-12
3.273e+03 1.471958e-30 5.642636e-21 4.095726e-13 1.966817e-06 9.999980e-01 1.173299e-12
3.472e+03 1.959372e-30 7.305230e-21 4.736542e-13 2.081847e-06 9.999979e-01 2.289883e-13
3.685e+03 3.747139e-30 1.273853e-20 6.616619e-13 2.475403e-06 9.999975e-01 1.625901e-14
3.910e+03 7.168448e-30 2.246473e-20 9.367826e-13 3.095630e-06 9.999969e-01 7.939394e-16
4.148e+03 1.385515e-29 3.916388e-20 1.339070e-12 3.940106e-06 9.999961e-01 7.742937e-17
4.402e+03 2.226734e-29 5.724144e-20 1.720278e-12 4.594780e-06 9.999954e-01 3.005465e-17
4.671e+03 1.940662e-29 5.154810e-20 1.604429e-12 4.428375e-06 9.999956e-01 3.293084e-17
4.956e+03 9.899035e-30 3.092312e-20 1.141822e-12 3.707765e-06 9.999963e-01 4.826911e-17
5.259e+03 5.143744e-30 1.889129e-20 8.222307e-13 3.139458e-06 9.999969e-01 6.056795e-17
5.580e+03 3.753843e-30 1.498927e-20 7.043828e-13 2.923147e-06 9.999971e-01 5.524780e-17
5.921e+03 3.417171e-30 1.419535e-20 6.785833e-13 2.927613e-06 9.999971e-01 3.229792e-17
6.282e+03 3.865920e-30 1.603622e-20 7.360463e-13 3.170542e-06 9.999968e-01 1.125685e-17
6.666e+03 5.595547e-30 2.197900e-20 9.116117e-13 3.723014e-06 9.999963e-01 2.758100e-18
7.074e+03 1.008254e-29 3.602456e-20 1.283344e-12 4.778300e-06 9.999952e-01 3.902398e-19
7.506e+03 2.001688e-29 6.466689e-20 1.955778e-12 6.582437e-06 9.999934e-01 2.939372e-20
7.964e+03 5.264779e-29 1.457630e-19 3.577951e-12 1.019346e-05 9.999898e-01 1.211886e-21
8.451e+03 2.308356e-28 4.936983e-19 9.063220e-12 1.910637e-05 9.999809e-01 2.105779e-23
8.967e+03 1.827401e-27 2.731192e-18 3.561362e-11 4.656611e-05 9.999534e-01 7.685940e-26
9.514e+03 3.372752e-26 3.078212e-17 2.745668e-10 1.657944e-04 9.998342e-01 2.882745e-29
1.010e+04 2.423522e-24 1.099663e-15 6.174351e-09 1.055226e-03 9.989448e-01 3.892138e-34
1.071e+04 1.212946e-21 2.263649e-13 6.695500e-07 1.605744e-02 9.839419e-01 2.391411e-41
1.137e+04 4.498400e-18 3.522694e-10 3.389766e-04 4.616887e-01 5.379724e-01 3.888002e-52
1.206e+04 5.658259e-15 2.447077e-07 3.434009e-02 9.605116e-01 5.148092e-03 1.482904e-68
1.279e+04 1.672450e-12 4.806653e-05 7.259779e-01 2.739703e-01 3.682143e-06 5.661169e-88
1.353e+04 4.466567e-11 6.744597e-04 9.950669e-01 4.258666e-03 1.206411e-10 5.236553e-109
1.419e+04 8.071507e-10 6.051139e-03 9.938971e-01 5.172623e-05 3.376966e-15 4.232196e-130
1.476e+04 1.320902e-08 4.767031e-02 9.523290e-01 6.437268e-07 1.062630e-19 5.175486e-151
1.524e+04 2.969083e-07 3.537434e-01 6.462563e-01 4.488387e-09 1.576604e-24 6.907052e-172
1.565e+04 2.271519e-06 8.390966e-01 1.609011e-01 1.785497e-11 2.611915e-29 1.649939e-190
1.596e+04 8.621558e-06 9.775657e-01 2.242569e-02 5.703264e-14 5.903174e-34 2.426133e-207
1.619e+04 2.357654e-05 9.967523e-01 3.224082e-03 2.082822e-16 1.623498e-38 2.024378e-224
1.635e+04 4.652304e-05 9.991784e-01 7.750951e-04 3.186607e-18 6.176561e-42 1.748109e-237
1.648e+04 7.834716e-05 9.996948e-01 2.268648e-04 7.783588e-20 5.182161e-45 1.271752e-249
1.659e+04 1.248683e-04 9.998059e-01 6.919327e-05 2.014680e-21 4.606252e-48 6.971411e-262
1.669e+04 1.835406e-04 9.997907e-01 2.576861e-05 9.592826e-23 1.316785e-50 4.027659e-272
1.679e+04 2.699888e-04 9.997201e-01 9.930939e-06 5.202570e-24 4.930255e-53 8.288089e-282
1.689e+04 4.414840e-04 9.995554e-01 3.085367e-06 1.508711e-25 5.704271e-56 2.008832e-293
1.700e+04 7.044198e-04 9.992946e-01 1.006489e-06 5.034594e-27 8.579349e-59 1.298527e-304
1.715e+04 1.179755e-03 9.988200e-01 2.893561e-07 1.136370e-28 6.074769e-62 3.996453e-317
1.742e+04 2.833432e-03 9.971665e-01 3.325691e-08 1.529526e-31 1.905189e-67 0.000000e+00
1.789e+04 1.122915e-02 9.887709e-01 7.905972e-10 1.334277e-36 3.184540e-77 0.000000e+00
1.853e+04 3.389706e-02 9.661029e-01 2.985435e-11 4.393088e-41 6.279216e-86 0.000000e+00
1.926e+04 1.311482e-01 8.688518e-01 5.975197e-13 2.965903e-46 7.416611e-96 0.000000e+00
2.003e+04 3.719275e-01 6.280725e-01 1.458972e-14 6.607814e-51 1.176117e-104 0.000000e+00
2.084e+04 7.005612e-01 2.994388e-01 2.459682e-16 1.167390e-55 1.813349e-113 0.000000e+00
2.165e+04 9.208460e-01 7.915399e-02 1.477066e-18 3.221915e-61 1.462885e-123 0.000000e+00
2.245e+04 9.673665e-01 3.263354e-02 5.560388e-20 8.151655e-65 3.939209e-130 0.000000e+00
2.325e+04 9.896308e-01 1.036916e-02 9.694038e-22 3.503837e-69 4.664988e-138 0.000000e+00
2.405e+04 9.943525e-01 5.647501e-03 9.827773e-23 9.758506e-72 9.239234e-143 0.000000e+00
2.487e+04 9.873387e-01 1.266125e-02 8.773098e-22 9.576515e-70 2.042313e-139 0.000000e+00
2.570e+04 9.965426e-01 3.457412e-03 9.909922e-24 1.551143e-74 4.413031e-148 0.000000e+00
2.659e+04 9.969611e-01 3.038863e-03 4.020006e-24 9.171084e-76 1.684726e-150 0.000000e+00
2.764e+04 9.994741e-01 5.258713e-04 8.197707e-27 1.801194e-82 1.068425e-162 0.000000e+00
2.899e+04 9.996752e-01 3.247686e-04 6.499879e-28 1.100599e-85 6.898318e-169 0.000000e+00
3.065e+04 9.999559e-01 4.406720e-05 2.361661e-31 9.463766e-95 9.780180e-186 0.000000e+00
3.252e+04 9.999075e-01 9.253881e-05 2.961395e-31 7.445886e-96 9.831244e-189 0.000000e+00
3.446e+04 9.999835e-01 1.654400e-05 1.785708e-34 1.232264e-104 2.934767e-205 0.000000e+00
3.637e+04 9.999968e-01 3.200858e-06 3.256009e-37 9.421627e-112 2.053097e-218 0.000000e+00
3.815e+04 9.998903e-01 1.097410e-04 1.357849e-32 2.862228e-101 4.160931e-200 0.000000e+00
3.975e+04 9.999861e-01 1.390840e-05 1.309366e-35 1.359149e-108 2.766532e-213 0.000000e+00
4.117e+04 9.999853e-01 1.465956e-05 1.057608e-35 4.752221e-109 2.797157e-214 0.000000e+00
4.247e+04 9.999998e-01 2.265692e-07 1.008784e-41 1.406459e-123 2.362366e-240 0.000000e+00
4.369e+04 9.996306e-01 3.693547e-04 1.234312e-31 4.734953e-100 9.478244e-199 0.000000e+00
4.488e+04 9.999997e-01 3.473867e-07 1.583491e-41 1.095949e-123 5.480340e-241 0.000000e+00
4.608e+04 9.999999e-01 9.095410e-08 1.273827e-43 5.822331e-129 1.276317e-250 0.000000e+00
4.729e+04 9.999999e-01 7.724092e-08 4.901158e-44 3.291704e-130 4.786208e-253 0.000000e+00
4.852e+04 1.000000e+00 4.404358e-08 5.102026e-45 8.124369e-133 6.623902e-258 0.000000e+00
4.975e+04 1.000000e+00 1.264757e-08 5.396430e-47 7.978291e-138 4.486378e-267 0.000000e+00
5.101e+04 1.000000e+00 7.057485e-09 5.153173e-48 1.567467e-140 4.061212e-272 0.000000e+00
5.229e+04 1.000000e+00 8.394031e-09 6.251536e-48 1.472667e-140 2.432640e-272 0.000000e+00
5.360e+04 1.000000e+00 2.521651e-09 7.385807e-50 1.788909e-145 2.316016e-281 0.000000e+00
5.492e+04 1.000000e+00 1.061052e-09 2.649716e-51 3.129893e-149 2.618786e-288 0.000000e+00
5.627e+04 1.000000e+00 1.089380e-09 2.005251e-51 9.640140e-150 2.157942e-289 0.000000e+00
5.762e+04 1.000000e+00 2.661353e-10 1.081229e-53 1.542760e-155 4.885150e-300 0.000000e+00
5.899e+04 1.000000e+00 2.940570e-10 1.079348e-53 9.700211e-156 1.499448e-300 0.000000e+00
6.034e+04 1.000000e+00 8.990302e-11 1.227030e-55 9.394029e-161 8.589679e-310 0.000000e+00
6.168e+04 1.000000e+00 8.912140e-11 8.634236e-56 2.578743e-161 6.026807e-311 0.000000e+00
6.297e+04 1.000000e+00 1.571400e-11 1.372937e-58 1.793519e-168 4.940656e-324 0.000000e+00
6.422e+04 1.000000e+00 7.588048e-12 7.781515e-60 9.455698e-172 0.000000e+00 0.000000e+00
6.539e+04 1.000000e+00 4.591557e-11 3.561231e-57 3.026406e-165 1.905730e-318 0.000000e+00
6.646e+04 1.000000e+00 3.822199e-12 4.153237e-61 3.270761e-175 0.000000e+00 0.000000e+00
6.742e+04 1.000000e+00 1.754500e-12 2.144067e-62 1.526459e-178 0.000000e+00 0.000000e+00
6.826e+04 1.000000e+00 3.129993e-13 4.436540e-65 2.731575e-185 0.000000e+00 0.000000e+00
6.896e+04 1.000000e+00 1.353516e-13 2.201752e-66 1.443204e-188 0.000000e+00 0.000000e+00
6.948e+04 1.000000e+00 2.767377e-13 2.197653e-65 3.346464e-186 0.000000e+00 0.000000e+00
6.976e+04 1.000000e+00 6.350013e-14 1.462577e-67 1.585610e-191 0.000000e+00 0.000000e+00
6.989e+04 1.000000e+00 2.839607e-14 1.001161e-68 2.432124e-194 0.000000e+00 0.000000e+00
6.995e+04 1.000000e+00 1.716883e-14 1.908233e-69 4.547874e-196 0.000000e+00 0.000000e+00
6.998e+04 1.000000e+00 7.518978e-14 2.453459e-67 5.196883e-191 0.000000e+00 0.000000e+00
7.000e+04 1.000000e+00 8.613797e-14 3.851041e-67 1.540361e-190 0.000000e+00 0.000000e+00
#TIME: 2.784642
#NVEL: 114
#vel_mid[km/s] C0 C1 C2 C3 C4 C5
4.401e+02 3.548988e-20 1.664050e-12 1.038731e-06 1.482997e-02 9.851690e-01 1.314733e-36
8.862e+02 4.520089e-19 1.433599e-11 6.741304e-06 4.326448e-02 9.567288e-01 1.983496e-39
9.061e+02 1.827617e-19 6.643190e-12 3.458480e-06 2.958621e-02 9.704103e-01 2.050065e-38
9.444e+02 1.495450e-19 5.604848e-12 2.983874e-06 2.719188e-02 9.728051e-01 3.425276e-38
9.991e+02 1.059134e-19 4.185735e-12 2.315435e-06 2.351551e-02 9.764822e-01 8.256915e-38
1.061e+03 3.028473e-20 1.456132e-12 9.249599e-07 1.386966e-02 9.861294e-01 1.960684e-36
1.126e+03 2.335850e-20 1.170337e-12 7.648116e-07 1.242614e-02 9.875731e-01 3.782071e-36
1.194e+03 1.048607e-20 5.972283e-13 4.258409e-07 8.848562e-03 9.911510e-01 2.870743e-35
1.267e+03 6.462817e-21 3.974942e-13 2.980716e-07 7.184586e-03 9.928151e-01 1.013796e-34
1.345e+03 1.429716e-21 1.123521e-13 9.897390e-08 3.760795e-03 9.962391e-01 5.004082e-33
1.427e+03 2.850296e-22 2.925396e-14 3.077990e-08 1.877392e-03 9.981226e-01 3.362158e-31
1.514e+03 4.473740e-23 6.345526e-15 8.472470e-09 8.657518e-04 9.991342e-01 3.163893e-29
1.607e+03 8.894724e-24 1.694941e-15 2.881938e-09 4.504312e-04 9.995496e-01 1.290009e-27
1.705e+03 1.686893e-24 4.358807e-16 9.712431e-10 2.292137e-04 9.997708e-01 6.392108e-26
1.809e+03 2.294062e-25 8.563200e-17 2.751737e-10 1.022957e-04 9.998977e-01 7.278933e-24
1.919e+03 4.719590e-26 2.371367e-17 1.059953e-10 5.489139e-05 9.999451e-01 2.798378e-22
2.037e+03 8.043502e-27 5.652032e-18 3.799416e-11 2.783737e-05 9.999722e-01 1.617750e-20
2.161e+03 1.427503e-27 1.400923e-18 1.454274e-11 1.483798e-05 9.999852e-01 7.263826e-19
2.293e+03 2.336858e-28 3.284830e-19 5.522384e-12 8.074347e-06 9.999919e-01 2.914094e-17
2.433e+03 4.813855e-29 9.298454e-20 2.420611e-12 4.943606e-06 9.999951e-01 6.494435e-16
2.582e+03 1.281860e-29 3.229742e-20 1.225870e-12 3.379427e-06 9.999966e-01 9.024282e-15
2.739e+03 5.052735e-30 1.536305e-20 7.634479e-13 2.638280e-06 9.999974e-01 5.594762e-14
2.907e+03 2.675098e-30 9.299047e-21 5.538425e-13 2.248479e-06 9.999978e-01 1.603831e-13
3.084e+03 1.887987e-30 7.156667e-21 4.652583e-13 2.060965e-06 9.999979e-01 1.782045e-13
3.273e+03 1.763330e-30 6.949849e-21 4.507779e-13 2.026831e-06 9.999980e-01 8.304235e-14
3.472e+03 2.451332e-30 9.325547e-21 5.358940e-13 2.233037e-06 9.999978e-01 1.440791e-14
3.685e+03 4.884427e-30 1.683185e-20 7.729988e-13 2.809742e-06 9.999972e-01 9.034589e-16
3.910e+03 1.026231e-29 3.207178e-20 1.169020e-12 3.795665e-06 9.999962e-01 3.439850e-17
4.148e+03 2.156739e-29 5.991402e-20 1.776611e-12 5.129511e-06 9.999949e-01 2.695417e-18
4.402e+03 3.570958e-29 8.975684e-20 2.336317e-12 6.110403e-06 9.999939e-01 9.669739e-19
4.671e+03 3.111581e-29 8.081342e-20 2.177663e-12 5.884565e-06 9.999941e-01 1.060718e-18
4.956e+03 1.590033e-29 4.854263e-20 1.548442e-12 4.917103e-06 9.999951e-01 1.552300e-18
5.259e+03 8.123176e-30 2.924944e-20 1.104076e-12 4.134576e-06 9.999959e-01 2.027320e-18
5.580e+03 5.928705e-30 2.321226e-20 9.472537e-13 3.858015e-06 9.999961e-01 1.845109e-18
5.921e+03 5.456094e-30 2.218619e-20 9.225784e-13 3.905582e-06 9.999961e-01 1.044804e-18
6.282e+03 6.308377e-30 2.552766e-20 1.022536e-12 4.312914e-06 9.999957e-01 3.420793e-19
6.666e+03 9.293282e-30 3.552633e-20 1.295898e-12 5.165175e-06 9.999948e-01 7.923456e-20
7.074e+03 1.757896e-29 6.065671e-20 1.913179e-12 6.858117e-06 9.999931e-01 9.804884e-21
7.506e+03 3.721580e-29 1.149603e-19 3.117342e-12 9.848453e-06 9.999902e-01 6.182617e-22
7.964e+03 1.048040e-28 2.747397e-19 6.177997e-12 1.591032e-05 9.999841e-01 2.101308e-23
8.451e+03 4.999051e-28 1.001032e-18 1.734518e-11 3.127544e-05 9.999687e-01 2.876032e-25
8.967e+03 4.428637e-27 6.117681e-18 7.830158e-11 8.084817e-05 9.999192e-01 7.621722e-28
9.514e+03 9.481643e-26 7.906299e-17 7.179567e-10 3.098971e-04 9.996901e-01 1.867882e-31
1.010e+04 8.723888e-24 3.585033e-15 2.048480e-08 2.215935e-03 9.977840e-01 1.258302e-36
1.071e+04 6.195524e-21 1.074816e-12 2.987364e-06 3.927456e-02 9.607224e-01 2.661590e-44
1.137e+04 1.978724e-17 1.577810e-09 1.183277e-03 7.338208e-01 2.649959e-01 4.710774e-56
1.206e+04 1.940675e-14 9.121440e-07 8.536896e-02 9.134383e-01 1.191827e-03 1.847879e-73
1.279e+04 2.688629e-12 8.374812e-05 8.696493e-01 1.302665e-01 4.490881e-07 4.669822e-93
1.353e+04 6.538065e-11 1.002147e-03 9.973818e-01 1.616005e-03 1.116815e-11 2.609344e-114
1.419e+04 1.249657e-09 9.275966e-03 9.907068e-01 1.719874e-05 2.290116e-16 4.234592e-136
1.476e+04 2.176512e-08 7.382164e-02 9.261781e-01 1.993637e-07 6.413127e-21 4.166629e-157
1.524e+04 3.691303e-07 4.339908e-01 5.660088e-01 1.602874e-09 1.537511e-25 7.091419e-177
1.565e+04 2.275808e-06 8.690008e-01 1.309969e-01 7.078014e-12 3.584509e-30 9.615676e-195
1.596e+04 8.471551e-06 9.826728e-01 1.731871e-02 2.044049e-14 6.865075e-35 8.005293e-212
1.619e+04 2.210055e-05 9.972636e-01 2.714267e-03 9.694094e-17 3.102134e-39 4.518553e-228
1.635e+04 4.058389e-05 9.992019e-01 7.575528e-04 2.295346e-18 2.685024e-42 8.942254e-240
1.648e+04 6.991433e-05 9.997186e-01 2.114521e-04 4.878016e-20 1.733276e-45 2.390516e-252
1.659e+04 1.058944e-04 9.998222e-01 7.192024e-05 1.740030e-21 2.821753e-48 1.336538e-263
1.669e+04 1.457322e-04 9.998234e-01 3.089476e-05 1.263320e-22 1.790552e-50 1.669692e-272
1.679e+04 2.001366e-04 9.997860e-01 1.383008e-05 1.067320e-23 1.550456e-52 8.752953e-281
1.689e+04 2.932238e-04 9.997013e-01 5.451299e-06 6.254301e-25 6.780308e-55 3.574454e-290
1.700e+04 4.697158e-04 9.995285e-01 1.763091e-06 2.034268e-26 9.713863e-58 1.913568e-301
1.715e+04 8.063062e-04 9.991932e-01 4.827776e-07 3.989020e-28 5.286647e-61 2.195054e-314
1.742e+04 1.866869e-03 9.981331e-01 6.190220e-08 7.587637e-31 3.248207e-66 0.000000e+00
1.789e+04 6.081086e-03 9.939189e-01 2.697264e-09 4.531209e-35 2.301946e-74 0.000000e+00
1.853e+04 1.990559e-02 9.800944e-01 8.794752e-11 9.494483e-40 1.916071e-83 0.000000e+00
1.926e+04 5.598325e-02 9.440168e-01 4.005854e-12 5.966070e-44 1.368062e-91 0.000000e+00
2.003e+04 2.217614e-01 7.782386e-01 6.369256e-14 2.610931e-49 8.190634e-102 0.000000e+00
2.084e+04 4.346301e-01 5.653699e-01 3.702556e-15 7.839485e-53 1.833363e-108 0.000000e+00
2.165e+04 7.448101e-01 2.551899e-01 6.951117e-17 2.256547e-57 7.861590e-117 0.000000e+00
2.245e+04 8.732912e-01 1.267088e-01 3.703224e-18 1.106541e-60 6.261042e-123 0.000000e+00
2.325e+04 9.479726e-01 5.202739e-02 1.245577e-19 1.973694e-64 8.565207e-130 0.000000e+00
2.405e+04 9.751592e-01 2.484082e-02 7.812578e-21 1.698863e-67 2.051701e-135 0.000000e+00
2.487e+04 9.686247e-01 3.137528e-02 1.155508e-20 2.538891e-67 2.791676e-135 0.000000e+00
2.570e+04 9.841225e-01 1.587752e-02 8.836039e-22 3.468805e-70 1.508323e-140 0.000000e+00
2.659e+04 9.838055e-01 1.619451e-02 5.758520e-22 6.249352e-71 4.156552e-142 0.000000e+00
2.764e+04 9.923355e-01 7.664471e-03 2.724369e-23 1.855012e-74 1.095380e-148 0.000000e+00
2.899e+04 9.981009e-01 1.899104e-03 1.217741e-25 1.386047e-80 5.012637e-160 0.000000e+00
3.065e+04 9.906899e-01 9.310095e-03 4.437906e-24 7.809828e-78 7.324976e-156 0.000000e+00
3.252e+04 9.965942e-01 3.405837e-03 2.452912e-26 2.188106e-84 1.859596e-168 0.000000e+00
3.446e+04 9.991479e-01 8.520701e-04 4.077870e-29 3.651116e-92 3.168358e-183 0.000000e+00
