#NTIMES: 265
#NSTAGES: 5
#TIMES[d]: 1.0736 1.18096 1.299056 1.428962 1.571858 1.729044 1.901948 2.092143 2.301357 2.531493 2.784642 3.063106 3.369417 3.706359 4.076994 4.484694 4.933163 5.426479 5.969127 6.56604 7.222644 7.944908 8.739399 9.613339 10.574673 11.574673 12.574673 13.574673 14.574673 15.574673 16.574673 17.574673 18.574673 19.574673 20.574673 21.574673 22.574673 23.574673 24.574673 25.574673 26.574673 27.574673 28.574673 29.574673 30.574673 31.574673 32.574673 33.574673 34.574673 35.574673 36.574673 37.574673 38.574673 39.574673 40.574673 41.574673 42.574673 43.574673 44.574673 45.574673 46.574673 47.574673 48.57467 49.57467 50.57467 51.57467 52.57467 53.57467 54.57467 55.57467 56.57467 57.57467 58.57467 59.57467 60.57467 61.57467 62.57467 63.57467 64.57467 65.57467 66.57467 67.57467 68.57467 69.57467 70.57467 71.57467 72.57467 73.57467 74.57467 75.57467 76.57467 77.57467 78.57467 79.57467 80.57467 81.57467 82.57467 83.57467 84.57467 85.57467 86.57467 87.57467 88.57467 89.57467 90.57467 91.57467 92.57467 93.57467 94.57467 95.57467 96.57467 97.574676 98.574676 99.574676 100.574676 101.574676 102.574676 103.574676 104.574676 105.574676 106.574676 107.574676 108.574676 109.574676 110.574676 111.574676 112.574676 113.574676 114.574676 115.574676 116.574676 117.574676 118.574676 119.574676 120.574676 121.574676 122.574676 123.574676 124.574676 125.574676 126.574676 127.574676 128.574676 129.574676 130.574676 131.574676 132.574676 133.574676 134.574676 135.574676 136.574676 137.574676 138.574676 139.574676 140.574676 141.574676 142.574676 143.574676 144.574676 145.574676 146.574676 147.574676 148.574676 149.574676 150.574676 151.574676 152.574676 153.574676 154.574676 155.574676 156.574676 157.574676 158.574676 159.574676 160.574676 161.574676 162.574676 163.574676 164.574676 165.574676 166.574676 167.574676 168.574676 169.574676 170.574676 171.574676 172.574676 173.574676 174.574676 175.574676 176.574676 177.574676 178.574676 179.574676 180.574676 181.574676 182.574676 183.574676 184.574676 185.574676 186.574676 187.574676 188.574676 189.574676 190.574676 191.574676 192.574676 193.574676 194.574676 195.574676 196.574676 197.574676 198.574676 199.574676 200.574676 201.574676 202.574676 203.574676 204.574676 205.574676 206.574676 207.574676 208.574676 209.574676 210.574676 211.574676 212.574676 213.574676 214.574676 215.574676 216.574676 217.574676 218.574676 219.574676 220.574676 221.574676 222.574676 223.574676 224.574676 225.574676 226.574676 227.574676 228.574676 229.574676 230.574676 231.574676 232.574676 233.574676 234.574676 235.574676 236.574676 237.574676 238.574676 239.574676 240.574676 241.574676 242.574676 243.574676 244.574676 245.574676 246.574676 247.574676 248.574676 249.574676 250.574676
#
#TIME: 1.073600
#NVEL: 114
#vel_mid[km/s] Ni0 Ni1 Ni2 Ni3 Ni4
4.369e+04 1.735111e-07 9.999960e-01 3.831680e-06 6.591386e-33 1.068166e-85
4.488e+04 1.517355e-07 9.999968e-01 3.019422e-06 2.183948e-33 7.245215e-87
4.608e+04 1.288115e-07 9.999972e-01 2.670469e-06 1.053726e-33 1.096111e-87
4.729e+04 1.288863e-07 9.999983e-01 1.597210e-06 1.587309e-34 1.542831e-89
4.852e+04 1.575393e-07 9.999992e-01 5.950751e-07 5.865809e-36 1.239363e-92
4.975e+04 1.234517e-07 9.999992e-01 6.581862e-07 5.642396e-36 7.868395e-93
5.101e+04 1.166106e-07 9.999994e-01 4.655212e-07 1.433238e-36 3.297935e-94
5.229e+04 1.143427e-07 9.999996e-01 3.025931e-07 2.842650e-37 8.377724e-96
5.360e+04 1.394329e-07 9.999997e-01 1.187147e-07 1.270334e-38 1.030662e-98
5.492e+04 9.627421e-08 9.999997e-01 1.777323e-07 3.010191e-38 4.120467e-98
5.627e+04 1.026740e-07 9.999998e-01 9.643404e-08 3.543046e-39 3.670220e-100
5.762e+04 1.011523e-07 9.999998e-01 6.361201e-08 7.491223e-40 1.085380e-101
5.899e+04 8.204510e-08 9.999999e-01 6.639002e-08 6.173908e-40 5.126731e-102
6.034e+04 6.402197e-08 9.999999e-01 7.685683e-08 6.979789e-40 4.654989e-102
6.168e+04 4.998004e-08 9.999999e-01 9.038057e-08 8.365273e-40 4.823617e-102
6.297e+04 3.537254e-08 9.999998e-01 1.374611e-07 2.188732e-39 2.501423e-101
6.422e+04 3.383240e-08 9.999999e-01 1.045927e-07 7.446241e-40 2.065159e-102
6.539e+04 2.972791e-08 9.999999e-01 1.003453e-07 5.150797e-40 7.416945e-103
6.646e+04 2.357213e-08 9.999998e-01 1.276050e-07 8.445869e-40 1.593401e-102
6.742e+04 2.025677e-08 9.999998e-01 1.389145e-07 8.953550e-40 1.447086e-102
6.826e+04 1.439054e-08 9.999997e-01 2.526069e-07 4.543339e-39 3.352430e-101
6.896e+04 1.552882e-08 9.999998e-01 1.706284e-07 1.221559e-39 1.953450e-102
6.948e+04 2.434648e-08 9.999999e-01 4.933601e-08 2.722284e-41 7.335816e-106
6.976e+04 1.373599e-08 9.999998e-01 1.841582e-07 1.316806e-39 1.923820e-102
6.989e+04 2.980718e-08 9.999999e-01 2.799380e-08 4.769845e-42 1.971421e-107
6.995e+04 4.150801e-08 9.999999e-01 1.284877e-08 4.760201e-43 1.811082e-109
6.998e+04 2.902242e-08 9.999999e-01 2.910305e-08 5.261246e-42 2.361730e-107
7.000e+04 3.843291e-08 9.999999e-01 1.515696e-08 7.675042e-43 4.728007e-109
#TIME: 20.574673
#NVEL: 114
#vel_mid[km/s] Ni0 Ni1 Ni2 Ni3 Ni4
4.401e+02 5.026042e-20 6.246371e-11 8.395386e-04 9.989847e-01 1.757680e-04
8.862e+02 5.267338e-20 6.506910e-11 8.625043e-04 9.989687e-01 1.688265e-04
9.061e+02 5.624920e-20 6.890242e-11 8.957329e-04 9.989447e-01 1.595610e-04
9.444e+02 5.308626e-20 6.551337e-11 8.663889e-04 9.989659e-01 1.676975e-04
9.991e+02 4.771067e-20 5.969323e-11 8.147569e-04 9.990014e-01 1.838091e-04
1.061e+03 4.243367e-20 5.389618e-11 7.615826e-04 9.990351e-01 2.032975e-04
1.126e+03 3.725749e-20 4.810687e-11 7.063976e-04 9.990661e-01 2.275069e-04
1.194e+03 3.347377e-20 4.375615e-11 6.629931e-04 9.990866e-01 2.503903e-04
1.267e+03 3.021629e-20 3.987164e-11 6.222551e-04 9.991017e-01 2.760779e-04
1.345e+03 2.740250e-20 3.621733e-11 5.805939e-04 9.991105e-01 3.088613e-04
1.427e+03 2.523319e-20 3.315177e-11 5.428631e-04 9.991111e-01 3.460099e-04
1.514e+03 2.106103e-20 2.828149e-11 4.883411e-04 9.991060e-01 4.056815e-04
1.607e+03 1.531886e-20 2.175529e-11 4.137732e-04 9.990730e-01 5.132672e-04
1.705e+03 1.156034e-20 1.715122e-11 3.548993e-04 9.990036e-01 6.414984e-04
1.809e+03 8.842299e-21 1.361338e-11 3.049445e-04 9.988923e-01 8.028042e-04
1.919e+03 6.444799e-21 1.041103e-11 2.562799e-04 9.987094e-01 1.034324e-03
2.037e+03 4.532045e-21 7.719615e-12 2.110176e-04 9.984155e-01 1.373435e-03
2.161e+03 3.106439e-21 5.647153e-12 1.729799e-04 9.980044e-01 1.822573e-03
2.293e+03 2.009427e-21 4.003936e-12 1.402975e-04 9.974408e-01 2.418865e-03
2.433e+03 1.318679e-21 2.879970e-12 1.149791e-04 9.967299e-01 3.155118e-03
2.582e+03 1.005026e-21 2.334321e-12 1.014179e-04 9.961776e-01 3.720969e-03
2.739e+03 9.213500e-22 2.205150e-12 9.864054e-05 9.960821e-01 3.819297e-03
2.907e+03 9.808630e-22 2.390005e-12 1.055335e-04 9.965107e-01 3.383732e-03
3.084e+03 1.105899e-21 2.785841e-12 1.199482e-04 9.971897e-01 2.690366e-03
3.273e+03 1.388523e-21 3.630596e-12 1.481827e-04 9.979894e-01 1.862386e-03
3.472e+03 1.988863e-21 5.339202e-12 1.988661e-04 9.986673e-01 1.133813e-03
3.685e+03 2.822490e-21 7.890991e-12 2.694314e-04 9.990572e-01 6.733332e-04
3.910e+03 3.553381e-21 1.077736e-11 3.509171e-04 9.992336e-01 4.155254e-04
4.148e+03 5.855025e-21 1.767070e-11 5.016382e-04 9.992657e-01 2.326280e-04
4.402e+03 1.350456e-20 3.643892e-11 8.065477e-04 9.990785e-01 1.149828e-04
4.671e+03 2.821441e-20 7.121834e-11 1.272455e-03 9.986706e-01 5.693771e-05
4.956e+03 4.340610e-20 1.143019e-10 1.827003e-03 9.981423e-01 3.068262e-05
5.259e+03 6.658706e-20 1.841358e-10 2.637020e-03 9.973467e-01 1.631218e-05
5.580e+03 1.311283e-19 3.554950e-10 4.205292e-03 9.957870e-01 7.679764e-06
5.921e+03 2.867867e-19 7.476193e-10 7.068425e-03 9.929282e-01 3.346119e-06
6.282e+03 7.047926e-19 1.742601e-09 1.270700e-02 9.872917e-01 1.307197e-06
6.666e+03 2.096253e-18 4.720088e-09 2.495486e-02 9.750447e-01 4.450564e-07
7.074e+03 7.276853e-18 1.467073e-08 5.346232e-02 9.465375e-01 1.267891e-07
7.506e+03 2.483810e-17 4.622265e-08 1.159964e-01 8.840035e-01 3.126916e-08
7.964e+03 9.772115e-17 1.632856e-07 2.618281e-01 7.381717e-01 5.458037e-09
8.451e+03 4.362684e-16 6.163648e-07 5.526325e-01 4.473669e-01 4.717499e-10
8.967e+03 1.742556e-15 2.015299e-06 8.615136e-01 1.384844e-01 1.149138e-11
9.514e+03 7.547507e-15 6.346166e-06 9.817335e-01 1.826020e-02 5.205814e-14
1.010e+04 5.154043e-14 2.543263e-05 9.987938e-01 1.180731e-03 4.831699e-17
1.071e+04 4.244821e-13 1.150000e-04 9.998277e-01 5.727262e-05 2.187852e-20
1.137e+04 2.756856e-12 4.532601e-04 9.995434e-01 3.322922e-06 1.470542e-23
1.206e+04 1.208072e-11 1.416790e-03 9.985829e-01 2.700664e-07 2.159771e-26
1.279e+04 4.318993e-11 3.834706e-03 9.961653e-01 2.890988e-08 6.345226e-29
1.353e+04 1.388633e-10 9.489020e-03 9.905110e-01 3.774813e-09 3.146158e-31
1.419e+04 3.454362e-10 1.964719e-02 9.803528e-01 6.859926e-10 3.619887e-33
1.476e+04 6.810576e-10 3.423664e-02 9.657634e-01 1.765010e-10 1.028047e-34
1.524e+04 1.692239e-09 6.363267e-02 9.363673e-01 4.786201e-11 3.885550e-36
1.565e+04 5.544495e-09 1.302368e-01 8.697632e-01 1.160731e-11 1.325356e-37
1.596e+04 2.070950e-08 2.677701e-01 7.322299e-01 2.397375e-12 3.783651e-39
1.619e+04 4.384747e-08 4.042616e-01 5.957384e-01 6.472386e-13 1.968018e-40
1.635e+04 6.865898e-08 5.176039e-01 4.823960e-01 2.124302e-13 1.589057e-41
1.648e+04 7.781315e-08 5.697522e-01 4.302477e-01 1.121640e-13 3.491481e-42
1.659e+04 7.694747e-08 5.936074e-01 4.063925e-01 7.404266e-14 1.202381e-42
1.669e+04 7.794709e-08 6.195200e-01 3.804799e-01 4.893132e-14 4.283687e-43
1.679e+04 8.074025e-08 6.462780e-01 3.537219e-01 3.280351e-14 1.632010e-43
1.689e+04 8.256171e-08 6.673469e-01 3.326530e-01 2.349600e-14 7.280711e-44
1.700e+04 8.587598e-08 6.939117e-01 3.060882e-01 1.549036e-14 2.711811e-44
1.715e+04 8.959386e-08 7.232320e-01 2.767679e-01 9.518110e-15 8.600802e-45
1.742e+04 9.178292e-08 7.578779e-01 2.421220e-01 4.890134e-15 1.746229e-45
1.789e+04 9.574036e-08 8.131406e-01 1.868593e-01 1.461960e-15 1.006589e-46
1.853e+04 1.151312e-07 8.835265e-01 1.164734e-01 2.382647e-16 1.767216e-48
1.926e+04 1.360305e-07 9.330402e-01 6.695961e-02 3.165106e-17 2.060069e-50
2.003e+04 1.427552e-07 9.571996e-01 4.280026e-02 5.791036e-18 4.476291e-52
2.084e+04 1.544894e-07 9.746008e-01 2.539907e-02 8.767584e-19 6.785322e-54
2.165e+04 1.727273e-07 9.851566e-01 1.484326e-02 1.370741e-19 1.185071e-55
2.245e+04 1.819719e-07 9.909269e-01 9.072921e-03 2.339067e-20 2.336382e-57
2.325e+04 1.844673e-07 9.941782e-01 5.821630e-03 4.529843e-21 5.822625e-59
2.405e+04 1.783524e-07 9.957237e-01 4.276088e-03 1.348079e-21 3.578146e-60
2.487e+04 1.875563e-07 9.972747e-01 2.725152e-03 2.735763e-22 1.052729e-61
2.570e+04 1.915219e-07 9.981103e-01 1.889531e-03 7.248697e-23 5.418257e-63
2.659e+04 1.949481e-07 9.987028e-01 1.297015e-03 1.843061e-23 2.530893e-64
2.764e+04 2.168385e-07 9.992934e-01 7.063762e-04 2.312383e-24 2.748243e-66
2.899e+04 2.603450e-07 9.996836e-01 3.161511e-04 1.600069e-25 8.760074e-69
3.065e+04 2.891305e-07 9.998548e-01 1.449157e-04 1.061821e-26 2.261320e-71
3.252e+04 2.685931e-07 9.999216e-01 7.817449e-05 9.525836e-28 8.807156e-74
3.446e+04 2.358300e-07 9.999545e-01 4.525488e-05 1.010337e-28 4.598832e-76
3.637e+04 2.399170e-07 9.999798e-01 1.993473e-05 5.021495e-30 5.435394e-79
3.815e+04 2.378123e-07 9.999891e-01 1.066948e-05 4.915543e-31 2.849097e-81
3.975e+04 2.454384e-07 9.999934e-01 6.316386e-06 7.486009e-32 4.299675e-83
4.117e+04 2.488414e-07 9.999958e-01 3.924006e-06 1.322836e-32 8.834983e-85
4.247e+04 2.044517e-07 9.999961e-01 3.734589e-06 7.909639e-33 2.062486e-85
4.369e+04 1.705377e-07 9.999965e-01 3.284463e-06 3.626868e-33 2.708789e-86
4.488e+04 1.640937e-07 9.999978e-01 2.041312e-06 5.887352e-34 4.252275e-88
4.608e+04 1.775039e-07 9.999988e-01 9.955683e-07 4.769588e-35 1.664458e-90
4.729e+04 1.586415e-07 9.999991e-01 7.901776e-07 1.685911e-35 1.350506e-91
4.852e+04 1.141572e-07 9.999988e-01 1.072890e-06 2.989068e-35 2.989599e-91
4.975e+04 1.514641e-07 9.999995e-01 3.325236e-07 6.447959e-37 8.087761e-95
5.101e+04 1.500729e-07 9.999996e-01 2.111107e-07 1.193504e-37 1.786347e-96
5.229e+04 1.428808e-07 9.999997e-01 1.479880e-07 2.976120e-38 7.271418e-98
5.360e+04 1.195722e-07 9.999997e-01 1.406807e-07 1.832754e-38 1.867358e-98
5.492e+04 1.180876e-07 9.999998e-01 9.120638e-08 3.649021e-39 4.839698e-100
5.627e+04 1.106096e-07 9.999998e-01 6.721906e-08 1.065495e-39 2.744033e-101
5.762e+04 9.414845e-08 9.999998e-01 6.223828e-08 6.131310e-40 6.206943e-102
5.899e+04 6.794340e-08 9.999998e-01 8.529828e-08 1.130609e-39 1.507691e-101
6.034e+04 5.374024e-08 9.999999e-01 9.584995e-08 1.172007e-39 1.149267e-101
6.168e+04 4.663116e-08 9.999999e-01 8.795791e-08 6.741265e-40 2.673489e-102
6.297e+04 4.274881e-08 9.999999e-01 7.238432e-08 2.849520e-40 3.376400e-103
6.422e+04 2.490054e-08 9.999998e-01 1.802902e-07 3.294370e-39 3.705831e-101
6.539e+04 2.559601e-08 9.999999e-01 1.184066e-07 7.364600e-40 1.324755e-102
6.646e+04 1.782803e-08 9.999998e-01 2.073573e-07 3.148726e-39 2.026013e-101
6.742e+04 1.764817e-08 9.999998e-01 1.598529e-07 1.190651e-39 2.234700e-102
6.826e+04 1.938661e-08 9.999999e-01 1.000329e-07 2.491765e-40 7.609718e-104
6.896e+04 2.264949e-08 9.999999e-01 5.652852e-08 3.976079e-41 1.544023e-105
6.948e+04 2.821403e-08 9.999999e-01 2.888219e-08 4.880503e-42 1.911498e-107
6.976e+04 3.083613e-08 9.999999e-01 2.209450e-08 2.118223e-42 3.337467e-108
6.989e+04 2.259636e-08 9.999999e-01 4.424697e-08 1.611738e-41 2.015535e-106
6.995e+04 3.087386e-08 9.999999e-01 2.103790e-08 1.773253e-42 2.241041e-108
6.998e+04 8.738384e-08 9.999999e-01 1.949878e-09 1.634720e-45 1.575180e-114
7.000e+04 3.158617e-08 9.999999e-01 1.973279e-08 1.456306e-42 1.488814e-108
#TIME: 21.574673
#NVEL: 114
#vel_mid[km/s] Ni0 Ni1 Ni2 Ni3 Ni4
4.401e+02 8.760301e-20 1.106765e-10 1.281967e-03 9.986310e-01 8.708287e-05
8.862e+02 1.051002e-19 1.297334e-10 1.423686e-03 9.985019e-01 7.444697e-05
9.061e+02 1.148147e-19 1.401368e-10 1.498036e-03 9.984330e-01 6.898955e-05
9.444e+02 1.095678e-19 1.345322e-10 1.458225e-03 9.984699e-01 7.182547e-05
9.991e+02 9.999396e-20 1.242167e-10 1.383437e-03 9.985389e-01 7.770899e-05
1.061e+03 9.315184e-20 1.167645e-10 1.328064e-03 9.985893e-01 8.260507e-05
1.126e+03 8.322898e-20 1.058047e-10 1.244220e-03 9.986647e-01 9.108593e-05
1.194e+03 7.567310e-20 9.722794e-11 1.175763e-03 9.987250e-01 9.924576e-05
1.267e+03 6.951129e-20 8.994117e-11 1.114609e-03 9.987776e-01 1.078209e-04
1.345e+03 6.419147e-20 8.298189e-11 1.050811e-03 9.988304e-01 1.187943e-04
1.427e+03 6.269361e-20 7.993577e-11 1.016248e-03 9.988572e-01 1.265675e-04
1.514e+03 5.548902e-20 7.174536e-11 9.454178e-04 9.989134e-01 1.411781e-04
1.607e+03 4.414889e-20 5.965199e-11 8.433614e-04 9.989912e-01 1.654834e-04
1.705e+03 3.589317e-20 5.015809e-11 7.549199e-04 9.990509e-01 1.941447e-04
1.809e+03 2.921341e-20 4.200414e-11 6.721530e-04 9.990973e-01 2.305137e-04
1.919e+03 2.378091e-20 3.534878e-11 6.018793e-04 9.991278e-01 2.703439e-04
2.037e+03 1.889473e-20 2.913062e-11 5.315637e-04 9.991448e-01 3.236073e-04
2.161e+03 1.422840e-20 2.311318e-11 4.599491e-04 9.991435e-01 3.965583e-04
2.293e+03 1.013247e-20 1.780932e-11 3.943239e-04 9.991206e-01 4.850925e-04
2.433e+03 7.654776e-21 1.447572e-11 3.505762e-04 9.990883e-01 5.611722e-04
2.582e+03 6.556249e-21 1.298832e-11 3.309016e-04 9.990703e-01 5.987746e-04
2.739e+03 6.626660e-21 1.336488e-11 3.406560e-04 9.990947e-01 5.646006e-04
2.907e+03 7.529782e-21 1.534943e-11 3.786827e-04 9.991495e-01 4.718085e-04
3.084e+03 8.805481e-21 1.850775e-11 4.400941e-04 9.991978e-01 3.620630e-04
3.273e+03 1.100896e-20 2.410631e-11 5.434684e-04 9.992065e-01 2.499899e-04
3.472e+03 1.508332e-20 3.425615e-11 7.133441e-04 9.991300e-01 1.566754e-04
3.685e+03 2.033125e-20 4.869848e-11 9.433380e-04 9.989607e-01 9.597622e-05
3.910e+03 2.408436e-20 6.352754e-11 1.194721e-03 9.987439e-01 6.138775e-05
4.148e+03 3.702940e-20 9.858773e-11 1.649571e-03 9.983144e-01 3.601320e-05
4.402e+03 8.266015e-20 1.975944e-10 2.599928e-03 9.973818e-01 1.830482e-05
4.671e+03 1.737513e-19 3.865747e-10 4.090575e-03 9.959003e-01 9.106736e-06
4.956e+03 2.632056e-19 6.091477e-10 5.782158e-03 9.942128e-01 5.025962e-06
5.259e+03 4.005773e-19 9.711494e-10 8.265191e-03 9.917321e-01 2.704972e-06
5.580e+03 7.928357e-19 1.879843e-09 1.317269e-02 9.868260e-01 1.264152e-06
5.921e+03 1.720154e-18 3.923094e-09 2.197658e-02 9.780229e-01 5.478969e-07
6.282e+03 4.075724e-18 8.852300e-09 3.853159e-02 9.614682e-01 2.154859e-07
6.666e+03 1.193363e-17 2.362825e-08 7.437122e-02 9.256287e-01 7.037782e-08
7.074e+03 3.960938e-17 7.044468e-08 1.523545e-01 8.476454e-01 1.841087e-08
7.506e+03 1.236626e-16 2.040841e-07 3.013146e-01 6.986852e-01 3.775097e-09
7.964e+03 4.016588e-16 6.001809e-07 5.550212e-01 4.449782e-01 4.452712e-10
8.451e+03 1.336753e-15 1.686925e-06 8.314582e-01 1.685401e-01 1.939260e-11
8.967e+03 4.659085e-15 4.559100e-06 9.676464e-01 3.234901e-02 2.211939e-13
9.514e+03 2.283852e-14 1.475198e-05 9.967940e-01 3.191297e-03 5.766676e-16
1.010e+04 1.582098e-13 5.859689e-05 9.997352e-01 2.061592e-04 5.482206e-19
1.071e+04 1.122911e-12 2.381410e-04 9.997496e-01 1.223931e-05 4.107124e-22
1.137e+04 6.135817e-12 8.350813e-04 9.991640e-01 8.782247e-07 4.666616e-25
1.206e+04 2.395790e-11 2.416605e-03 9.975833e-01 8.183606e-08 9.601790e-28
1.279e+04 8.247398e-11 6.339352e-03 9.936606e-01 9.352425e-09 3.345179e-30
1.353e+04 2.625085e-10 1.548475e-02 9.845152e-01 1.252404e-09 1.784867e-32
1.419e+04 6.731143e-10 3.259928e-02 9.674007e-01 2.165470e-10 1.830698e-34
1.476e+04 1.335084e-09 5.682666e-02 9.431733e-01 5.404113e-11 4.883958e-36
1.524e+04 3.402950e-09 1.067254e-01 8.932746e-01 1.338999e-11 1.519033e-37
1.565e+04 1.051106e-08 2.070501e-01 7.929499e-01 3.142910e-12 5.099946e-39
1.596e+04 3.723035e-08 3.983270e-01 6.016729e-01 5.404587e-13 1.067559e-40
1.619e+04 7.371905e-08 5.574736e-01 4.425263e-01 1.250376e-13 4.366032e-42
1.635e+04 1.076528e-07 6.660739e-01 3.339260e-01 3.805807e-14 3.238540e-43
1.648e+04 1.214033e-07 7.183204e-01 2.816794e-01 1.773048e-14 5.633883e-44
1.659e+04 1.204793e-07 7.425532e-01 2.574467e-01 1.078668e-14 1.657580e-44
1.669e+04 1.205593e-07 7.636636e-01 2.363363e-01 6.924905e-15 5.654122e-45
1.679e+04 1.216634e-07 7.812030e-01 2.187969e-01 4.767700e-15 2.320702e-45
1.689e+04 1.248532e-07 8.006462e-01 1.993537e-01 3.157432e-15 8.903303e-46
1.700e+04 1.262116e-07 8.163133e-01 1.836866e-01 2.174216e-15 3.698623e-46
1.715e+04 1.275068e-07 8.330686e-01 1.669313e-01 1.414643e-15 1.347272e-46
1.742e+04 1.289482e-07 8.577841e-01 1.422158e-01 6.964292e-16 2.556768e-47
1.789e+04 1.325468e-07 8.958073e-01 1.041926e-01 1.886521e-16 1.242906e-48
1.853e+04 1.588331e-07 9.411185e-01 5.888138e-02 2.465207e-17 1.446850e-50
1.926e+04 1.806263e-07 9.662809e-01 3.371887e-02 3.427381e-18 1.906248e-52
2.003e+04 1.908716e-07 9.795735e-01 2.042628e-02 5.482603e-19 3.194016e-54
2.084e+04 1.992761e-07 9.873143e-01 1.268553e-02 9.676913e-20 6.665791e-56
2.165e+04 2.253710e-07 9.929207e-01 7.079080e-03 1.330540e-20 8.991437e-58
2.245e+04 2.352046e-07 9.956473e-01 4.352493e-03 2.316905e-21 1.845065e-59
2.325e+04 2.311548e-07 9.970382e-01 2.961605e-03 5.340854e-22 6.534729e-61
2.405e+04 2.275963e-07 9.979271e-01 2.072629e-03 1.375070e-22 2.982792e-62
2.487e+04 2.313581e-07 9.985844e-01 1.415401e-03 3.419836e-23 1.322468e-63
2.570e+04 2.387678e-07 9.990478e-01 9.519861e-04 8.261277e-24 5.621662e-65
2.659e+04 2.549763e-07 9.994189e-01 5.808550e-04 1.475392e-24 1.273674e-66
2.764e+04 2.631275e-07 9.996249e-01 3.748073e-04 3.063275e-25 3.851682e-68
2.899e+04 3.069507e-07 9.998219e-01 1.778289e-04 2.510236e-26 1.722851e-70
3.065e+04 3.196464e-07 9.999050e-01 9.471544e-05 2.607104e-27 1.108771e-72
3.252e+04 3.028835e-07 9.999512e-01 4.852752e-05 2.001193e-28 3.131869e-75
3.446e+04 2.735767e-07 9.999736e-01 2.609627e-05 1.697650e-29 1.032018e-77
3.637e+04 2.423859e-07 9.999836e-01 1.612260e-05 2.332382e-30 9.801333e-80
3.815e+04 2.478612e-07 9.999918e-01 7.973069e-06 1.798287e-31 3.144789e-82
3.975e+04 2.533300e-07 9.999949e-01 4.838302e-06 2.952776e-32 5.542485e-84
4.117e+04 2.430538e-07 9.999963e-01 3.450606e-06 7.911982e-33 2.678129e-85
4.247e+04 2.422838e-07 9.999977e-01 2.035521e-06 1.123813e-33 3.281148e-87
4.369e+04 2.340852e-07 9.999985e-01 1.249272e-06 1.754052e-34 4.744662e-89
4.488e+04 2.059356e-07 9.999988e-01 9.722457e-07 5.612818e-35 3.003697e-90
4.608e+04 1.711093e-07 9.999989e-01 9.049889e-07 3.155607e-35 6.211324e-91
4.729e+04 1.537947e-07 9.999991e-01 7.085456e-07 1.071036e-35 4.638952e-92
4.852e+04 1.222320e-07 9.999991e-01 7.538143e-07 9.142920e-36 2.298960e-92
4.975e+04 1.439855e-07 9.999995e-01 3.126690e-07 4.721913e-37 3.715626e-95
5.101e+04 1.268219e-07 9.999996e-01 2.620223e-07 1.991831e-37 4.394584e-96
5.229e+04 1.219185e-07 9.999997e-01 1.792102e-07 4.610954e-38 1.535232e-97
5.360e+04 1.133544e-07 9.999998e-01 1.331236e-07 1.367954e-38 8.919048e-99
5.492e+04 1.545296e-07 9.999998e-01 4.106445e-08 3.050002e-40 2.713538e-102
5.627e+04 1.023788e-07 9.999998e-01 6.722052e-08 9.361776e-40 1.825577e-101
5.762e+04 9.794501e-08 9.999999e-01 4.750950e-08 2.429189e-40 8.192605e-103
5.899e+04 9.365962e-08 9.999999e-01 3.390699e-08 6.530018e-41 3.978947e-104
6.034e+04 6.056386e-08 9.999999e-01 6.046782e-08 2.635797e-40 4.781201e-103
6.168e+04 5.768125e-08 9.999999e-01 4.466897e-08 7.989318e-41 3.024706e-104
6.297e+04 3.063165e-08 9.999998e-01 1.331372e-07 1.529818e-39 8.996613e-102
6.422e+04 2.258755e-08 9.999998e-01 1.898060e-07 3.380501e-39 3.392339e-101
6.539e+04 2.186539e-08 9.999998e-01 1.439809e-07 1.160445e-39 2.910092e-102
6.646e+04 2.380010e-08 9.999999e-01 8.543797e-08 1.967561e-40 6.085045e-104
6.742e+04 2.229672e-08 9.999999e-01 7.550258e-08 1.120627e-40 1.553758e-104
6.826e+04 2.334766e-08 9.999999e-01 5.341482e-08 3.397541e-41 1.134325e-105
6.896e+04 2.982256e-08 9.999999e-01 2.475858e-08 3.042001e-42 7.168418e-108
6.948e+04 2.154806e-08 9.999999e-01 4.530328e-08 1.623473e-41 1.907652e-106
6.976e+04 2.525923e-08 9.999999e-01 2.932804e-08 4.292055e-42 1.212352e-107
6.989e+04 4.473424e-08 9.999999e-01 7.635356e-09 7.992576e-44 3.652461e-111
6.995e+04 7.579626e-08 9.999999e-01 2.272234e-09 2.259985e-45 2.637265e-114
6.998e+04 3.190920e-08 1.000000e+00 1.617200e-08 7.137449e-43 3.036610e-109
7.000e+04 3.876000e-08 1.000000e+00 1.031376e-08 1.896041e-43 2.058176e-110
#TIME: 22.574673
#NVEL: 114
#vel_mid[km/s] Ni0 Ni1 Ni2 Ni3 Ni4
4.401e+02 2.571156e-19 3.081584e-10 2.631182e-03 9.973411e-01 2.775873e-05
8.862e+02 3.152317e-19 3.681995e-10 2.958864e-03 9.970179e-01 2.327748e-05
9.061e+02 3.435890e-19 3.969765e-10 3.109360e-03 9.968690e-01 2.160726e-05
9.444e+02 3.429148e-19 3.962959e-10 3.105845e-03 9.968725e-01 2.164398e-05
9.991e+02 3.169452e-19 3.699474e-10 2.968116e-03 9.970087e-01 2.316868e-05
1.061e+03 2.814024e-19 3.334275e-10 2.771488e-03 9.972028e-01 2.567865e-05
1.126e+03 2.734245e-19 3.250557e-10 2.724976e-03 9.972487e-01 2.634528e-05
1.194e+03 2.568128e-19 3.072672e-10 2.623638e-03 9.973484e-01 2.791989e-05
